Ligand ID,Heavy atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
uncond_mono-min15k-13605,17,COC(=O)CC(Cn1cccn1)C(=O)OC,[11],[Li]<-n1cccn1CC(CC(=O)OC)C(=O)OC,['N([C])([N])']
uncond_mono-min15k-13606,17,Cc1cc(C)n(CC2C=CC=CC2(N)Cl)n1,[15],[Li]<-n1c(C)cc(C)n1CC1C=CC=CC1(N)Cl,['N([C])([N])']
uncond_mono-min15k-13607,17,Cc1cc(C=Cc2ccc(Br)cc2)ccn1,[15],[Li]<-n1ccc(C=Cc2ccc(Br)cc2)cc1C,['N([C])([C])']
uncond_mono-min15k-13608,17,Nc1ccc(-c2nc3ccccc3s2)cc1,[6],[Li]<-n1c(-c2ccc(N)cc2)sc2ccccc21,['N([C])([C])']
uncond_mono-min15k-13609,17,CC(C)N1[C]N(Cc2ccc(F)cc2)C=C1,[4],[Be]=C1N(Cc2ccc(F)cc2)C=CN1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13610,17,Cc1scc2c1SCCNCCSCCO2,[9],[Li]<-N1CCSCCOc2csc(C)c2SCC1,['N([C])([C])']
uncond_mono-min15k-13611,17,CCO[C]Nc1c(OC)cccc1C(C)C,[3],[Be]=C(Nc1c(OC)cccc1C(C)C)OCC,['C_carb([N])([O])']
uncond_mono-min15k-13612,17,CC1=CC(C)(N=C(C)C(F)(F)F)C(C)=C1C,[5],[Li]<-N(=C(C)C(F)(F)F)C1(C)C=C(C)C(C)=C1C,['N([C])([C])']
uncond_mono-min15k-13613,17,COc1ccc([As](C)c2ccccc2)cc1,[6],[Li]<-[As](C)(c1ccccc1)c1ccc(OC)cc1,['As([C])([C])([C])']
uncond_mono-min15k-13614,17,[O-]N(Cc1ccccc1)Cc1ccccc1,[0],[Li]<-[O-]N(Cc1ccccc1)Cc1ccccc1,['O([N])']
uncond_mono-min15k-13615,17,CCc1ccccc1-n1[nH]c(C)c(C)c1=N,[15],[Li]<-N=c1c(C)c(C)[nH]n1-c1ccccc1CC,['N([C])']
uncond_mono-min15k-13616,17,COC(=CN1C[C]C1)c1cccc(OC)c1,[6],[Be]=C1CN(C=C(OC)c2cccc(OC)c2)C1,['C_carb([C])([C])']
uncond_mono-min15k-13617,17,CC(C)c1cc(-c2ccccc2)coc1=S,[15],[Li]<-S=c1occ(-c2ccccc2)cc1C(C)C,['S([C])']
uncond_mono-min15k-13618,17,c1ccc(C2CNCc3ccccc32)cc1,[6],[Li]<-N1Cc2ccccc2C(c2ccccc2)C1,['N([C])([C])']
uncond_mono-min15k-13619,17,CCOP(C(F)(F)CF)C(F)(F)C(F)(F)F,[3],[Li]<-P(OCC)(C(F)(F)CF)C(F)(F)C(F)(F)F,['P([O])([C])([C])']
uncond_mono-min15k-13620,17,C(=C1Nc2ccccc2N1)c1ccncc1,[13],[Li]<-n1ccc(C=C2Nc3ccccc3N2)cc1,['N([C])([C])']
uncond_mono-min15k-13621,17,C=CC1(N)[C]NCN1c1c(C)cccc1C,[4],[Be]=C1NCN(c2c(C)cccc2C)C1(N)C=C,['C_carb([N])([C])']
uncond_mono-min15k-13622,17,CN(C)C(=O)Cn1c(=S)[nH]c2ccccc21,[8],[Li]<-S=c1[nH]c2ccccc2n1CC(=O)N(C)C,['S([C])']
uncond_mono-min15k-13623,17,CCN(C)c1cccc(-c2ccccc2)c1,[2],[Li]<-N(C)(CC)c1cccc(-c2ccccc2)c1,['N([C])([C])([C])']
uncond_mono-min15k-13624,17,[C]1N(Cc2ccccc2)C=C2C=CC=CN12,[0],[Be]=C1N(Cc2ccccc2)C=C2C=CC=CN12,['C_carb([N])([N])']
uncond_mono-min15k-13625,17,O=C(NCc1ccccc1)c1ccccc1,[0],[Li]<-O=C(NCc1ccccc1)c1ccccc1,['O([C])']
uncond_mono-min15k-13626,17,Nc1[nH]c(=Nc2cccnc2)[nH]c(=O)c1N,[9],[Li]<-n1cccc(N=c2[nH]c(N)c(N)c(=O)[nH]2)c1,['N([C])([C])']
uncond_mono-min15k-13627,17,CCC1(N)NC=CN1c1ccccc1SC,[4],[Li]<-N1C=CN(c2ccccc2SC)C1(N)CC,['N([C])([C])']
uncond_mono-min15k-13628,17,Cc1cccc2c1P(C(C)C)CCC2(C)C,[7],[Li]<-P1(C(C)C)CCC(C)(C)c2cccc(C)c21,['P([C])([C])([C])']
uncond_mono-min15k-13629,17,O=C1CN(c2ccccc2)c2ccccc21,[0],[Li]<-O=C1CN(c2ccccc2)c2ccccc21,['O([C])']
uncond_mono-min15k-13630,17,CC1(C)CCN(P(C(C)(C)C)C(C)(C)C)C1,[6],[Li]<-P(N1CCC(C)(C)C1)(C(C)(C)C)C(C)(C)C,['P([N])([C])([C])']
uncond_mono-min15k-13631,17,CC(C)C1[C]N(C(C)(C)C)CN1C(C)(C)C,[4],[Be]=C1C(C(C)C)N(C(C)(C)C)CN1C(C)(C)C,['C_carb([C])([N])']
uncond_mono-min15k-13632,17,Cc1ccccc1P(=O)(Cl)c1ccccc1,[8],[Li]<-O=P(Cl)(c1ccccc1)c1ccccc1C,['O([P])']
uncond_mono-min15k-13633,17,CCN1[C]N(Cc2cccc(C#N)c2)C=C1,[3],[Be]=C1N(CC)C=CN1Cc1cccc(C#N)c1,['C_carb([N])([N])']
uncond_mono-min15k-13634,17,c1cc(-c2cn[nH]c2)cc(-n2ccnc2)c1,[13],[Li]<-n1ccn(-c2cccc(-c3cn[nH]c3)c2)c1,['N([C])([C])']
uncond_mono-min15k-13635,17,COC(=O)CC(C=O)P(C)c1ccccc1,[8],[Li]<-P(C)(c1ccccc1)C(C=O)CC(=O)OC,['P([C])([C])([C])']
uncond_mono-min15k-13636,17,NC1=CC2(C=O)CCC1P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2CCC1(C=O)C=C2N,['P([C])([C])([C])']
uncond_mono-min15k-13637,17,Cc1ccc(NP2OCCC(C)(C)O2)cc1,[6],[Li]<-P1(Nc2ccc(C)cc2)OCCC(C)(C)O1,['P([N])([O])([O])']
uncond_mono-min15k-13638,17,Cc1ccc(C)c(N=Cc2cccnc2)c1,[13],[Li]<-n1cccc(C=Nc2cc(C)ccc2C)c1,['N([C])([C])']
uncond_mono-min15k-13639,17,O=C(CNc1ccccc1)c1ccccc1,[3],[Li]<-N(CC(=O)c1ccccc1)c1ccccc1,['N([C])([C])']
uncond_mono-min15k-13640,17,COC(=O)c1ccncc1-c1ccccc1,[7],[Li]<-n1ccc(C(=O)OC)c(-c2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-13641,17,COc1cccc(-n2cncc2[N+](=O)[O-])c1,[9],[Li]<-n1cc([N+](=O)[O-])n(-c2cccc(OC)c2)c1,['N([C])([C])']
uncond_mono-min15k-13642,17,CC(=Nc1ccc(F)cc1)c1ccncc1,[13],[Li]<-n1ccc(C(C)=Nc2ccc(F)cc2)cc1,['N([C])([C])']
uncond_mono-min15k-13643,17,CO[C]N1CCC(C2OCC(C)(C)CO2)C1,[2],[Be]=C(OC)N1CCC(C2OCC(C)(C)CO2)C1,['C_carb([O])([N])']
uncond_mono-min15k-13644,17,C=CCN1[C]N(c2c(C)cccc2Br)C=C1,[4],[Be]=C1N(CC=C)C=CN1c1c(C)cccc1Br,['C_carb([N])([N])']
uncond_mono-min15k-13645,17,CSCN1[C]N(c2ncc(C)cc2C)C=C1,[4],[Be]=C1N(CSC)C=CN1c1ncc(C)cc1C,['C_carb([N])([N])']
uncond_mono-min15k-13646,17,CC(C)(C)N1[C]N(Cc2cccnc2)C=C1,[5],[Be]=C1N(Cc2cccnc2)C=CN1C(C)(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13647,17,Cc1cccc(N2[C]N(C(C)(C)C)C=C2)c1,[7],[Be]=C1N(c2cccc(C)c2)C=CN1C(C)(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13648,17,NN1CCCC1c1ccc2ccccc2c1,[0],[Li]<-NN1CCCC1c1ccc2ccccc2c1,['N([N])']
uncond_mono-min15k-13649,17,CCN1[C]N(CC(C)(C)O)C=C1C(F)(F)F,[3],[Be]=C1N(CC(C)(C)O)C=C(C(F)(F)F)N1CC,['C_carb([N])([N])']
uncond_mono-min15k-13650,17,CC(C)=NC(=Nc1ccccc1)C(C)(C)C,[3],[Li]<-N(C(=Nc1ccccc1)C(C)(C)C)=C(C)C,['N([C])([C])']
uncond_mono-min15k-13651,17,CC(C)Nc1c(C(C)C)cccc1C(C)C,[3],[Li]<-N(c1c(C(C)C)cccc1C(C)C)C(C)C,['N([C])([C])']
uncond_mono-min15k-13652,17,COC(C)(C)CN1[C]N(CC(C)(C)N)C=C1,[7],[Be]=C1N(CC(C)(C)N)C=CN1CC(C)(C)OC,['C_carb([N])([N])']
uncond_mono-min15k-13653,17,COC(=O)CP(Cl)C([Si](C)(C)C)[Si](C)(C)C,[5],[Li]<-P(Cl)(CC(=O)OC)C([Si](C)(C)C)[Si](C)(C)C,['P([Cl])([C])([C])']
uncond_mono-min15k-13654,17,Clc1ccc2c(c1)C(c1ccccc1)CS2,[15],[Li]<-S1CC(c2ccccc2)c2cc(Cl)ccc21,['S([C])([C])']
uncond_mono-min15k-13655,17,CC(=O)c1ccccc1C(C)N([O-])C(C)C,[12],[Li]<-[O-]N(C(C)C)C(C)c1ccccc1C(C)=O,['O([N])']
uncond_mono-min15k-13656,17,Nc1c[nH]c(C(F)(F)F)c1-c1ccncc1,[13],[Li]<-n1ccc(-c2c(N)c[nH]c2C(F)(F)F)cc1,['N([C])([C])']
uncond_mono-min15k-13657,17,CC(=O)Oc1ccc(-c2ccncc2)cc1,[11],[Li]<-n1ccc(-c2ccc(OC(C)=O)cc2)cc1,['N([C])([C])']
uncond_mono-min15k-13658,17,CCO[C]C1CCC(c2[nH]c(C)cc2C)N1,[3],[Be]=C(OCC)C1CCC(c2[nH]c(C)cc2C)N1,['C_carb([O])([C])']
uncond_mono-min15k-13659,17,CCC(=N)ON(C)C(C)(C)c1ccccc1,[3],[Li]<-N=C(CC)ON(C)C(C)(C)c1ccccc1,['N([C])']
uncond_mono-min15k-13660,17,COC(=O)N1[C]N(Cc2ccccc2)C=C1,[5],[Be]=C1N(Cc2ccccc2)C=CN1C(=O)OC,['C_carb([N])([N])']
uncond_mono-min15k-13661,17,Cc1ccccc1-c1cnnn1C(C)(C)C,[10],[Li]<-n1ncc(-c2ccccc2C)n1C(C)(C)C,['N([N])([N])']
uncond_mono-min15k-13662,17,N=c1[nH]ccn1Cc1ccccc1[N+](=O)[O-],[0],[Li]<-N=c1[nH]ccn1Cc1ccccc1[N+](=O)[O-],['N([C])']
uncond_mono-min15k-13663,17,OC(c1nc2ccccc2[nH]1)c1ccco1,[3],[Li]<-n1c(C(O)c2ccco2)[nH]c2ccccc21,['N([C])([C])']
uncond_mono-min15k-13664,17,CC(C)N1[C]N(CC(N)=O)c2ccccc21,[4],[Be]=C1N(CC(N)=O)c2ccccc2N1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13665,17,O=Cc1cncc(-c2cncn2CCCl)c1,[4],[Li]<-n1cc(C=O)cc(-c2cncn2CCCl)c1,['N([C])([C])']
uncond_mono-min15k-13666,17,CNC(C)c1cc(C(C)C)cc(C(C)C)c1,[1],[Li]<-N(C)C(C)c1cc(C(C)C)cc(C(C)C)c1,['N([C])([C])']
uncond_mono-min15k-13667,17,CC(=S)Nc1cccc(C(C)C)c1C(C)C,[2],[Li]<-S=C(C)Nc1cccc(C(C)C)c1C(C)C,['S([C])']
uncond_mono-min15k-13668,17,COc1cc2c(cc1CN)CCCC2OC,[9],[Li]<-NCc1cc2c(cc1OC)C(OC)CCC2,['N([C])']
uncond_mono-min15k-13669,17,Cc1ccc(NC(=N)c2ccccc2)cc1,[7],[Li]<-N=C(Nc1ccc(C)cc1)c1ccccc1,['N([C])']
uncond_mono-min15k-13670,17,COc1c(C)cncc1-c1ncccc1C,[6],[Li]<-n1cc(C)c(OC)c(-c2ncccc2C)c1,['N([C])([C])']
uncond_mono-min15k-13671,17,CSC1(N)[C]N(c2ccc(C)c(C)c2)CN1,[4],[Be]=C1N(c2ccc(C)c(C)c2)CNC1(N)SC,['C_carb([N])([C])']
uncond_mono-min15k-13672,17,CCn1cc(C)nc1-c1cccc(OC)c1,[6],[Li]<-n1c(C)cn(CC)c1-c1cccc(OC)c1,['N([C])([C])']
uncond_mono-min15k-13673,17,CCP(c1ccccc1)c1cccc(O)c1,[2],[Li]<-P(CC)(c1ccccc1)c1cccc(O)c1,['P([C])([C])([C])']
uncond_mono-min15k-13674,17,CN1c2ccccc2NC1c1cccnc1,[14],[Li]<-n1cccc(C2Nc3ccccc3N2C)c1,['N([C])([C])']
uncond_mono-min15k-13675,17,CC(C)=Cc1ccc(N2C=NCCC2)cc1,[10],[Li]<-N1=CN(c2ccc(C=C(C)C)cc2)CCC1,['N([C])([C])']
uncond_mono-min15k-13676,17,O=C1Cc2c(-c3ccccc3)nnn2C1=O,[11],[Li]<-n1nn2c(c1-c1ccccc1)CC(=O)C2=O,['N([N])([C])']
uncond_mono-min15k-13677,17,NC(=O)c1ccc(C2(N)CCNC=N2)cc1,[11],[Li]<-N1C=NC(N)(c2ccc(C(N)=O)cc2)CC1,['N([C])([C])']
uncond_mono-min15k-13678,17,CCN1[C]N(CC(=O)OC)c2ccccc21,[3],[Be]=C1N(CC)c2ccccc2N1CC(=O)OC,['C_carb([N])([N])']
uncond_mono-min15k-13679,17,CCOC(C)c1cn(C(C)OCC)c(=S)[nH]1,[14],[Li]<-S=c1[nH]c(C(C)OCC)cn1C(C)OCC,['S([C])']
uncond_mono-min15k-13680,17,S=C(NCc1cccnc1)c1ccccc1,[0],[Li]<-S=C(NCc1cccnc1)c1ccccc1,['S([C])']
uncond_mono-min15k-13681,17,CC(=O)Oc1cccc(-c2cccnc2)c1,[13],[Li]<-n1cccc(-c2cccc(OC(C)=O)c2)c1,['N([C])([C])']
uncond_mono-min15k-13682,17,Brc1cccc(-c2nc3ccccc3s2)c1,[7],[Li]<-n1c(-c2cccc(Br)c2)sc2ccccc21,['N([C])([C])']
uncond_mono-min15k-13683,17,COCc1cncc(-c2cc(C)[nH]c2C)c1,[5],[Li]<-n1cc(COC)cc(-c2cc(C)[nH]c2C)c1,['N([C])([C])']
uncond_mono-min15k-13684,17,c1ccc(Nc2nc3ccccc3s2)cc1,[6],[Li]<-n1c(Nc2ccccc2)sc2ccccc21,['N([C])([C])']
uncond_mono-min15k-13685,17,Cc1cccc(NC#CN2CCCCC2)c1,[6],[Li]<-N(C#CN1CCCCC1)c1cccc(C)c1,['N([C])([C])']
uncond_mono-min15k-13686,17,c1ccc2c(Cc3cc[nH]n3)cccc2c1,[9],[Li]<-[nH]1ccc(Cc2cccc3ccccc23)n1,['N([C])([N])']
uncond_mono-min15k-13687,17,COCCN1[C]N(C)C2(C)CCC1C2(C)C,[5],[Be]=C1N(CCOC)C2CCC(C)(N1C)C2(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13688,17,CC(C)(C)N1[C]N(c2ccc(Br)cc2)C=C1,[5],[Be]=C1N(c2ccc(Br)cc2)C=CN1C(C)(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13689,17,COc1ccc(Cn2ccnc2)cc1OC,[10],[Li]<-n1ccn(Cc2ccc(OC)c(OC)c2)c1,['N([C])([C])']
uncond_mono-min15k-13690,17,COc1ccc(-c2cn(C(C)O)cn2)cc1,[13],[Li]<-n1cn(C(C)O)cc1-c1ccc(OC)cc1,['N([C])([C])']
uncond_mono-min15k-13691,17,Cc1ccc(NC(=O)Cn2ccnc2)cc1,[12],[Li]<-n1ccn(CC(=O)Nc2ccc(C)cc2)c1,['N([C])([C])']
uncond_mono-min15k-13692,17,Cc1cc(C)c(CN2[C]N(C)N=N2)cc1C,[8],[Be]=C1N(C)N=NN1Cc1cc(C)c(C)cc1C,['C_carb([N])([N])']
uncond_mono-min15k-13693,17,NC1=CN(c2cnc3cccnc3c2)[C]N1,[14],[Be]=C1NC(N)=CN1c1cnc2cccnc2c1,['C_carb([N])([N])']
uncond_mono-min15k-13694,17,C=C(C)P(C1CCCCC1)C1CCCCC1,[3],[Li]<-P(C(=C)C)(C1CCCCC1)C1CCCCC1,['P([C])([C])([C])']
uncond_mono-min15k-13695,17,Cc1cccc(C)c1C(O)CN(N)C(N)=O,[12],[Li]<-NN(CC(O)c1c(C)cccc1C)C(N)=O,['N([N])']
uncond_mono-min15k-13696,17,CN(C(=O)c1ccccc1)c1cccnc1,[14],[Li]<-n1cccc(N(C)C(=O)c2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-13697,17,C=CCN1[C]N(c2nc(C)ccc2C)CC1,[4],[Be]=C1N(CC=C)CCN1c1nc(C)ccc1C,['C_carb([N])([N])']
uncond_mono-min15k-13698,17,CC(C)(C)Pc1c(F)c(F)c(F)c(F)c1F,[4],[Li]<-P(c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,['P([C])([C])']
uncond_mono-min15k-13699,17,CC(C)P(C(C)C)C1Cc2ccccc2C1,[3],[Li]<-P(C(C)C)(C(C)C)C1Cc2ccccc2C1,['P([C])([C])([C])']
uncond_mono-min15k-13700,17,CC(C)(O)c1ccn(Cc2ccccn2)c1,[14],[Li]<-n1ccccc1Cn1ccc(C(C)(C)O)c1,['N([C])([C])']
uncond_mono-min15k-13701,17,CC(C)c1ccncc1Cc1ccccc1,[6],[Li]<-n1ccc(C(C)C)c(Cc2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-13702,17,C=CCOc1ccccc1-n1nnnc1C,[13],[Li]<-n1nnn(-c2ccccc2OCC=C)c1C,['N([N])([C])']
uncond_mono-min15k-13703,17,c1ccc2c(c1)CCNC2c1ccncc1,[13],[Li]<-n1ccc(C2NCCc3ccccc32)cc1,['N([C])([C])']
uncond_mono-min15k-13704,17,Cc1cc(CN=CC(C)(C)C)cc(C)c1C,[5],[Li]<-N(=CC(C)(C)C)Cc1cc(C)c(C)c(C)c1,['N([C])([C])']
uncond_mono-min15k-13705,17,CC1CC1=C1P(c2ccccc2)C12CCC2,[5],[Li]<-P1(c2ccccc2)C(=C2CC2C)C12CCC2,['P([C])([C])([C])']
uncond_mono-min15k-13706,17,COC(=Cc1ccc(N)cc1)c1ccco1,[8],[Li]<-Nc1ccc(C=C(OC)c2ccco2)cc1,['N([C])']
uncond_mono-min15k-13707,17,CC(C)(C)CN1[C]C(C(C)(C)C)=CNC1N,[6],[Be]=C1C(C(C)(C)C)=CNC(N)N1CC(C)(C)C,['C_carb([C])([N])']
uncond_mono-min15k-13708,17,C=C(N)P(c1ccccc1)c1ccccc1,[3],[Li]<-P(C(=C)N)(c1ccccc1)c1ccccc1,['P([C])([C])([C])']
uncond_mono-min15k-13709,17,COC(C)(C)CN1[C]NC(C(C)(C)C)=C1N,[7],[Be]=C1NC(C(C)(C)C)=C(N)N1CC(C)(C)OC,['C_carb([N])([N])']
uncond_mono-min15k-13710,17,COC(=O)c1ccc2c(c1)C(C)=CCPC2,[14],[Li]<-P1CC=C(C)c2cc(C(=O)OC)ccc2C1,['P([C])([C])']
uncond_mono-min15k-13711,17,COc1ccccc1N=c1[nH]c(N)c(N)[nH]1,[8],[Li]<-N(c1ccccc1OC)=c1[nH]c(N)c(N)[nH]1,['N([C])([C])']
uncond_mono-min15k-13712,17,Ic1ccn(C23CC4CC(CC(C4)C2)C3)n1,[15],[Li]<-n1c(I)ccn1C12CC3CC(CC(C3)C1)C2,['N([C])([N])']
uncond_mono-min15k-13713,17,CCCCN1[C]N(c2cccc(N)c2)C=C1,[5],[Be]=C1N(CCCC)C=CN1c1cccc(N)c1,['C_carb([N])([N])']
uncond_mono-min15k-13714,17,COc1ccc2c(c1)c1ccccc1p2C,[14],[Li]<-p1(C)c2ccccc2c2cc(OC)ccc21,['P([C])([C])([C])']
uncond_mono-min15k-13715,17,CCO[C]c1sc(-c2ccccc2)nc1N,[3],[Be]=C(OCC)c1sc(-c2ccccc2)nc1N,['C_carb([O])([C])']
uncond_mono-min15k-13716,17,COc1ccc(C2=C(C)S[C]N2)cc1OC,[10],[Be]=C1NC(c2ccc(OC)c(OC)c2)=C(C)S1,['C_carb([N])([S])']
uncond_mono-min15k-13717,17,CC(Nc1ccccc1)Oc1ccccc1,[2],[Li]<-N(c1ccccc1)C(C)Oc1ccccc1,['N([C])([C])']
uncond_mono-min15k-13718,17,N#Cc1ccccc1P(N)c1ccccc1,[8],[Li]<-P(N)(c1ccccc1)c1ccccc1C#N,['P([N])([C])([C])']
uncond_mono-min15k-13719,17,S=C(Nc1ccccc1)N1CCCCCC1,[0],[Li]<-S=C(Nc1ccccc1)N1CCCCCC1,['S([C])']
uncond_mono-min15k-13720,17,Cc1ccc(CN2[C]NC(N)=C2)c(C)c1C,[7],[Be]=C1NC(N)=CN1Cc1ccc(C)c(C)c1C,['C_carb([N])([N])']
uncond_mono-min15k-13721,17,O=C(C=Cc1cccnc1)c1ccccc1,[8],[Li]<-n1cccc(C=CC(=O)c2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-13722,17,CC(C)N1[C]N(CC(=O)NC(C)(C)C)C=C1,[4],[Be]=C1N(CC(=O)NC(C)(C)C)C=CN1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-13723,17,Cc1cc(C)c(N[C]c2ccoc2)cc1C,[7],[Be]=C(Nc1cc(C)c(C)cc1C)c1ccoc1,['C_carb([N])([C])']
uncond_mono-min15k-13724,17,c1ccc(C2CCc3ccccc3N2)cc1,[13],[Li]<-N1c2ccccc2CCC1c1ccccc1,['N([C])([C])']
uncond_mono-min15k-13725,17,CN1[C]N(c2nc3c(cc2F)CCO3)C=C1,[2],[Be]=C1N(C)C=CN1c1nc2c(cc1F)CCO2,['C_carb([N])([N])']
uncond_mono-min15k-13726,17,COCC1C[C]OC1c1ccc(OC)cc1,[5],[Be]=C1CC(COC)C(c2ccc(OC)cc2)O1,['C_carb([C])([O])']
uncond_mono-min15k-13727,17,N#CC(=Nc1ccccc1)c1ccccc1,[0],[Li]<-N#CC(=Nc1ccccc1)c1ccccc1,['N([C])']
uncond_mono-min15k-13728,17,C=C(C)C[As](Cc1ccccc1)CC(C)C,[4],[Li]<-[As](CC(=C)C)(Cc1ccccc1)CC(C)C,['As([C])([C])([C])']
uncond_mono-min15k-13729,17,CC1=NC(=O)CCN1Cc1ccc(F)cc1,[2],[Li]<-N1=C(C)N(Cc2ccc(F)cc2)CCC1=O,['N([C])([C])']
uncond_mono-min15k-13730,17,CC(=O)c1ccc(-c2ccncc2C)cc1,[10],[Li]<-n1ccc(-c2ccc(C(C)=O)cc2)c(C)c1,['N([C])([C])']
uncond_mono-min15k-13731,17,Cc1c(I)cccc1N=c1[nH]c(N)c(N)[nH]1,[8],[Li]<-N(c1cccc(I)c1C)=c1[nH]c(N)c(N)[nH]1,['N([C])([C])']
uncond_mono-min15k-13732,17,Cc1c(-c2ccc(F)c(F)c2F)ssc1=S,[15],[Li]<-S=c1ssc(-c2ccc(F)c(F)c2F)c1C,['S([C])']
uncond_mono-min15k-13733,17,CCO[C]c1ccc(-c2c(C)ccn2C)s1,[3],[Be]=C(OCC)c1ccc(-c2c(C)ccn2C)s1,['C_carb([O])([C])']
uncond_mono-min15k-13734,17,C=C(c1ccccc1)P(O)c1ccccc1,[8],[Li]<-P(O)(C(=C)c1ccccc1)c1ccccc1,['P([O])([C])([C])']
uncond_mono-min15k-13735,17,Oc1cnccc1-n1cnc2ccccc21,[9],[Li]<-n1cn(-c2ccncc2O)c2ccccc21,['N([C])([C])']
uncond_mono-min15k-13736,17,CC(C)(C)c1ncc(NC2=C(N)N[C]N2)[nH]1,[13],[Be]=C1NC(N)=C(Nc2cnc(C(C)(C)C)[nH]2)N1,['C_carb([N])([N])']
uncond_mono-min15k-13737,17,N#CC(PN1CCSC1N)c1ccccc1,[3],[Li]<-P(C(C#N)c1ccccc1)N1CCSC1N,['P([C])([N])']
uncond_mono-min15k-13738,17,Fc1cccc(-c2nc3ccccc3[nH]2)c1,[14],[Li]<-[nH]1c(-c2cccc(F)c2)nc2ccccc21,['N([C])([C])']
uncond_mono-min15k-13739,17,CC(C)P1C2C=CC1C(c1ccccc1)C2,[3],[Li]<-P1(C(C)C)C2C=CC1C(c1ccccc1)C2,['P([C])([C])([C])']
uncond_mono-min15k-13740,17,CC(C)N1[C]N(C(C)c2ccccc2)N=C1,[4],[Be]=C1N(C(C)C)C=NN1C(C)c1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-13741,17,CC(=O)C1=CC(c2ccccc2)NC(=S)N1,[14],[Li]<-S=C1NC(C(C)=O)=CC(c2ccccc2)N1,['S([C])']
uncond_mono-min15k-13742,17,CCN1[C]NC(N)=C1[NH+]([O-])c1ccccc1,[3],[Be]=C1NC(N)=C([NH+]([O-])c2ccccc2)N1CC,['C_carb([N])([N])']
uncond_mono-min15k-13743,17,[O-]c1nc(-c2cccs2)[nH]c1-c1cccs1,[0],[Li]<-[O-]c1nc(-c2cccs2)[nH]c1-c1cccs1,['O([C])']
uncond_mono-min15k-13744,17,C=Cc1ccc(CN(C)C)c2ncn(C)c12,[11],[Li]<-n1cn(C)c2c(C=C)ccc(CN(C)C)c21,['N([C])([C])']
uncond_mono-min15k-13745,17,c1ccc(C2CP2CN2CCOCC2)cc1,[6],[Li]<-P1(CN2CCOCC2)CC1c1ccccc1,['P([C])([C])([C])']
uncond_mono-min15k-13746,17,Clc1cccc(-c2oc3ccccc3p2)c1,[14],[Li]<-p1c(-c2cccc(Cl)c2)oc2ccccc21,['P([C])([C])']
uncond_mono-min15k-13747,17,COc1cccc([C]Nc2ccccc2)c1,[7],[Be]=C(Nc1ccccc1)c1cccc(OC)c1,['C_carb([N])([C])']
uncond_mono-min15k-13748,17,CC(=O)NN=Cc1ccc2cccnc2c1,[13],[Li]<-n1cccc2ccc(C=NNC(C)=O)cc21,['N([C])([C])']
uncond_mono-min15k-13749,17,NC(=S)P(c1ccccc1)c1ccccc1,[2],[Li]<-S=C(N)P(c1ccccc1)c1ccccc1,['S([C])']
uncond_mono-min15k-13750,17,COCc1nc2c(OC)c(OC)ccc2[nH]1,[4],[Li]<-n1c(COC)[nH]c2ccc(OC)c(OC)c21,['N([C])([C])']
uncond_mono-min15k-13751,17,C=CC1=CC2CCC1(C)P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2C=C(C=C)C1(C)CC2,['P([C])([C])([C])']
uncond_mono-min15k-13752,17,CC(C)N1C=NCC1C(N)c1ccccc1,[5],[Li]<-N1=CN(C(C)C)C(C(N)c2ccccc2)C1,['N([C])([C])']
uncond_mono-min15k-13753,17,O=C(Nc1cccc(Br)c1)c1ccccn1,[15],[Li]<-n1ccccc1C(=O)Nc1cccc(Br)c1,['N([C])([C])']
uncond_mono-min15k-13754,17,COC(C)(C)N(c1ccncn1)C(C)C#N,[11],[Li]<-n1cnccc1N(C(C)C#N)C(C)(C)OC,['N([C])([C])']
uncond_mono-min15k-13755,17,Cc1ccccc1P(C(C)(C)C)C(C)(O)O,[7],[Li]<-P(c1ccccc1C)(C(C)(C)C)C(C)(O)O,['P([C])([C])([C])']
uncond_mono-min15k-13756,17,c1ccc(N=C2CNc3ccccc32)nc1,[14],[Li]<-n1ccccc1N=C1CNc2ccccc21,['N([C])([C])']
uncond_mono-min15k-13757,17,CN(C)[C]C[PH](=S)C([Si](C)(C)C)[Si](C)(C)C,[3],[Be]=C(C[PH](=S)C([Si](C)(C)C)[Si](C)(C)C)N(C)C,['C_carb([C])([N])']
uncond_mono-min15k-13758,17,CC(=NNC(=O)c1cccc(F)c1)C(C)C,[2],[Li]<-N(NC(=O)c1cccc(F)c1)=C(C)C(C)C,['N([N])([C])']
