,Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,Final single point energy (Eh),log P,G parameter,Atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment,Denticity,tmp_lab,sampling_region,input_smiles,optimized_smiles,tanimoto_similarity,isomer_prediction,optimization_direction,minimize
3415,uncond_bi-min10k-3463,0,3495,0.111777,0.2983396056220931,-1710.316824395638,3.073400000000001,34.34664968963871,28,Fc1ccc(-n2cnc(-c3ccccn3)c2)cc1,"[7, 14]",Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-3463-cis,Center,Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,1.0,trans,both_opposite,False
3415,uncond_bi-min10k-3463,0,3495,0.111777,0.2983396056220931,-1710.316824395638,3.073400000000001,34.34664968963871,28,Fc1ccc(-n2cnc(-c3ccccn3)c2)cc1,"[7, 14]",Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-3463-cis,Center,Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,Oc1ccccc1N1->[Ir]<-O=c2c=1c1ccccc1c1ccccc21,0.23300970873786409,trans,both_opposite,True
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,,0.04,trans,homo_lumo_gap,False
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,c1ccc2c(c1)CN(c1cccc3ccccc13)C1(C2)N->[Ir]<-n2ccccc21,0.21875,cis,homo_lumo_gap,True
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,1.0,trans,both,False
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,C1=CN2->[Ir]<-[O-][NH+]=C3c4cc5ccccc5cc4CNC32C=C1,0.21875,cis,both,True
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,,0.10126582278481013,trans,charge,False
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,c1ccc2c(c1)ccc1c2sc2ccc3c(c21)CNC31S->[Ir]<-NC12CCSC2,0.22727272727272727,trans,charge,True
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,c1ccc2c(c1)NCC21NCCC12S->[Ir]<-NC21CCNC1,0.29545454545454547,trans,both_opposite,False
4454,uncond_bi-min10k-4651,1,4541,0.122753,0.2390120148520067,-1438.192447810806,1.7094,36.56692662740729,29,NC1(c2ccccn2)CNc2ccccc21,"[0, 7]",c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-4651-trans,Center,c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,C1=CC23CCCCN2(->[Ir]<-N(c2cccc4ccccc24)=N3)C=C1,0.23711340206185566,cis,both_opposite,True
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,,0.1044776119402985,trans,homo_lumo_gap,False
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,CCCNC(=O)c1cccc(NC2=S->[Ir]<-n3ccccc3N2)c1,0.20202020202020202,trans,homo_lumo_gap,True
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,1.0,trans,both,False
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,,0.08045977011494253,trans,both,True
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,Cc1ccccc1N1->[Ir]<-O=c2cc3ccccc3nc2=1,0.1935483870967742,trans,charge,False
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,CCS1->[Ir]<-S(CC(N)=O)c2ccccc21,0.25333333333333335,trans,charge,True
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,,0.09411764705882353,trans,both_opposite,False
5555,uncond_bi-min10k-6165,1,5659,0.14746,-0.0001180408579875,-2160.486592693677,2.840390000000001,46.94413496737228,31,CCN1[C]N(Nc2ccccc2SC)C=C1,"[3, 12]",CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,"['C_carb([N])([N])', 'S([C])([C])']",1,uncond_bi-min10k-6165-trans,Low metal center charge,CCN1C=CN2Nc3ccccc3S(C)->[Ir]<-[Be]=C12,,0.13953488372093023,trans,both_opposite,True
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,OC1O->[Ir]<-Pc2ccccc21,0.1875,trans,homo_lumo_gap,False
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,Cc1cccc(-c2cccn3->[Ir]<-n4ccccc4-c23)n1,0.33766233766233766,trans,homo_lumo_gap,True
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,,0.02857142857142857,trans,both,False
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,CCc1cc2n(->[Ir]<-O=C2)c(-c2ccccn2)c1,0.2876712328767123,trans,both,True
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,,0.0,trans,charge,False
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,Cc1ccccc1S1->[Ir]<-Nc2ccncc21,0.3382352941176471,trans,charge,True
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,Cc1cccc2c1N->[Ir]<-PO2,0.288135593220339,trans,both_opposite,False
2137,uncond_bi-min10k-1885,1,2195,0.1121519999999999,0.2340635879893409,-1283.458595453226,2.03422,38.32564061753939,25,Cc1ccnc(-c2ccccn2)c1N,"[11, 13]",Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-1885-trans,Center,Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,CCc1ccnc2c3n(->[Ir]<-n4ccccc4-3)cc(-c3ccccn3)c12,0.3111111111111111,trans,both_opposite,True
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,,0.14583333333333334,cis,homo_lumo_gap,False
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,,0.1411764705882353,trans,homo_lumo_gap,True
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,,0.0875,trans,both,False
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,CCCN1c2ccccc2NC1NC(C)C(N)NC1=S->[Ir]<-S=C1,0.16666666666666666,trans,both,True
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,O=Cc1ccccc1CN1->[Ir]2<-N(=CC3C=CC=CN->23c2ccccc2-c2ccccc2)CC=1,0.2966101694915254,trans,charge,False
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,,0.11267605633802817,trans,charge,True
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,,0.0759493670886076,cis,both_opposite,False
4210,uncond_bi-min10k-4373,1,4294,0.095264,0.3986366361714311,-1553.99604087649,2.1179,40.092312589527296,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4373-trans,High metal center charge,O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,O=Cc1ccc(Nc2ccccc2)c(N23->[Ir]<-N(Cc4ccccc4)=CC2C=CC=C3)c1,0.2033898305084746,trans,both_opposite,True
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(c2ccccc2)C(N)(c2ccccc2)N->[Ir]<-n12ccnn2,0.3978494623655914,cis,homo_lumo_gap,False
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(C(=O)c2ccccc2)NC=S->[Ir]<-N1,0.21839080459770116,trans,homo_lumo_gap,True
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(c2ccccc2)c2ccccn2->[Ir]<-N12CNc1ccccc12,0.45652173913043476,cis,both,False
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,c1ccn2->[Ir]<-NC3(CNCC4(CNCC5(CNCC6CCNCC65c5cccc6ccccc56)C4)C3)c2c1,0.3014705882352941,cis,both,True
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(c2ccccn2)CN2->[Ir]<-n3ccccc3C3(CCNCC3)C2O1,0.26851851851851855,cis,charge,False
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,c1ccc(C2(c3ccccc3)N->[Ir]<-n3ccccc32)cc1,0.75,cis,charge,True
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(c2ccccc2)CN->[Ir]<-N1C1CCNC1,0.21505376344086022,cis,both_opposite,False
6823,uncond_bi-min10k-9024,0,6934,0.1255249999999999,0.2704721271207136,-1745.164934768424,2.7272000000000007,39.71828744230464,35,NC(c1ccccc1)(c1ccncc1)c1ccccn1,"[0, 19]",c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,"['N([C])', 'N([C])([C])']",1,uncond_bi-min10k-9024-cis,Center,c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,CC1(C)N2->[Ir]<-[O-][NH+]=CC2OC1(C(=O)c1ccc2c(c1)C(=O)CN2)c1ccccc1,0.226890756302521,cis,both_opposite,True
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,CN(C)C1CN(C)(C)->[Ir]<-N1,0.15384615384615385,trans,homo_lumo_gap,False
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,,0.05555555555555555,trans,homo_lumo_gap,True
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,CN1(C)->[Ir]<-S=CN1,1.0,trans,both,False
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,,0.05128205128205128,trans,both,True
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,,0.05970149253731343,trans,charge,False
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,CN1(C)->[Ir]<-S=C([SeH])N1,0.3333333333333333,trans,charge,True
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,CN(C)C1=S->[Ir]<-N(C)(C)N1,0.2857142857142857,trans,both_opposite,False
60,uncond_bi-min10k-40,0,64,0.1345029999999999,0.0649017865935186,-1357.214563114265,0.0098,38.83495145631069,14,CN(C)NC=S,"[1, 5]",CN1(C)->[Ir]<-S=CN1,"['N([C])([C])([N])', 'S([C])']",1,uncond_bi-min10k-40-cis,Low metal center charge,CN1(C)->[Ir]<-S=CN1,CN1(C)->[Ir]<-S=CN1,1.0,trans,both_opposite,True
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,,0.13559322033898305,cis,homo_lumo_gap,False
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,CCC(C)CCN12->[Ir]<-n3ccccc3C1N(C)CC2,0.25675675675675674,cis,homo_lumo_gap,True
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,CCN1->[Ir]<-N(O)C(C)C1(C)C,0.17543859649122806,cis,both,False
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,,0.058823529411764705,cis,both,True
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,,0.10909090909090909,cis,charge,False
4111,uncond_bi-min10k-4264,1,4194,0.1170769999999999,0.2737287499630956,-1254.214953285151,0.8986000000000001,40.18780837179691,29,CC(C)(NCCO)c1ccccn1,"[3, 12]",CC1(C)c2ccccn2->[Ir]<-N1CCO,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-4264-trans,Center,CC1(C)c2ccccn2->[Ir]<-N1CCO,CC1(C)CN->[Ir]<-N1CCO,0.32,cis,charge,True
