tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES,log P,Exact cone angle ($^\circ$),M-L XYZ,Sampling region
ligand11169-0,[H]c1c([H])c([H])c2c(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c3c([H])c([H])c([H])c([H])c3c([H])c2c1[H],"[[10], [52]]",c1ccc2c(CN34->[Ir]<-N(CCOCCOCC3)CCOCC4)c3ccccc3cc2c1,3.448000000000002,257.48165287741006,"63
ligand11169-0: RIPDEA-subgraph-0. Original M-L.
Cd  -1.6811  -0.0768  -0.1851
C 2.964606 0.195489 -0.36002
C 3.538786 -1.113068 -0.369656
C 3.803972 1.335185 -0.183965
C 1.464844 0.348322 -0.522334
C 2.786689 -2.298915 -0.682463
C 4.952783 -1.280461 -0.068959
C 3.334966 2.687784 -0.318494
C 5.216652 1.153025 0.115539
H 1.196385 1.281328 -1.048564
H 1.067292 -0.465334 -1.150876
N 0.664463 0.329368 0.75334
H 1.723341 -2.240808 -0.958149
C 3.372529 -3.550776 -0.659008
C 5.519082 -2.597588 -0.044482
C 5.74366 -0.147353 0.188931
C 4.171946 3.771706 -0.130884
H 2.291722 2.869742 -0.609271
C 6.048366 2.302199 0.324217
C 0.778458 1.578822 1.527382
C 0.957913 -0.841459 1.603824
H 2.753431 -4.425999 -0.907259
C 4.75043 -3.708903 -0.326029
H 6.589169 -2.698895 0.19554
H 6.809955 -0.280867 0.432685
C 5.543748 3.581537 0.211934
H 3.779312 4.791796 -0.26011
H 7.110185 2.137357 0.565567
H 1.82791 1.947119 1.554382
H 0.491773 1.369271 2.576431
C -0.137756 2.678823 1.027739
C -0.141994 -1.127708 2.616602
H 1.929366 -0.730448 2.139704
H 1.040192 -1.726026 0.947567
H 5.199084 -4.713823 -0.307702
H 6.196153 4.453924 0.367204
O -1.486601 2.265688 1.228197
H 0.067255 3.612232 1.604077
H 0.024559 2.899937 -0.052205
H 0.157361 -2.005375 3.235546
H -0.319278 -0.274876 3.314854
O -1.321719 -1.419635 1.889937
C -2.424378 3.242382 0.794772
C -2.509426 -1.643511 2.625907
H -2.17915 3.57251 -0.24024
H -2.404147 4.129628 1.472048
C -3.802746 2.620982 0.797529
H -2.835974 -0.702777 3.135486
H -2.347573 -2.417335 3.411582
C -3.537896 -2.13961 1.618479
H -4.016973 2.186166 1.803698
H -4.569617 3.406249 0.594671
O -3.810688 1.636761 -0.218014
N -3.751684 -1.170085 0.52955
H -3.146062 -3.06601 1.155126
H -4.489891 -2.385692 2.140259
C -4.967206 0.820358 -0.304946
C -4.931009 -0.319336 0.708928
H -3.780175 -1.698064 -0.358455
H -5.893806 1.423119 -0.165465
H -4.958783 0.420028 -1.339328
H -4.901025 0.09691 1.738991
H -5.878802 -0.904941 0.635667",High exact cone angle
ligand21114-0,[H]c1c2nc(c([H])c1[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])c1nc(c([H])c([H])c1[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])OC2([H])[H],"[[0], [52]]",c1cc2n3->[Ir]<-n4c(cccc4COCCCCOCc3c1)COCCCCOC2,3.8172000000000033,288.1194089375269,"59
ligand21114-0: VEKFEY-subgraph-1. Original M-L.
Pt  0.0000  0.0000  -0.0001
N 1.306555 -1.590771 -0.006607
C 0.948805 -2.802624 -0.531102
C 2.526242 -1.445711 0.586173
C -0.314359 -2.940473 -1.368498
C 1.806444 -3.906469 -0.42473
C 2.942005 -0.100951 1.148344
C 3.427923 -2.519827 0.666838
H -0.193454 -2.254457 -2.235348
H -0.346655 -3.991522 -1.744327
O -1.540208 -2.585971 -0.788269
H 1.476886 -4.868455 -0.84267
C 3.064385 -3.772399 0.175958
H 2.204861 0.671076 0.85087
H 2.903466 -0.158137 2.255893
O 4.271593 0.258247 0.810552
H 4.408351 -2.327408 1.125291
C -2.045161 -3.402066 0.260857
H 3.745832 -4.632814 0.254355
C 4.491851 0.528614 -0.576122
C -3.468207 -2.924792 0.545924
H -1.401589 -3.313606 1.169216
H -2.043825 -4.473434 -0.059573
H 5.540344 0.892479 -0.617412
C 3.538279 1.537594 -1.222696
H 4.450792 -0.420098 -1.166213
H -3.975599 -3.692299 1.166612
H -4.001653 -2.900482 -0.428642
C -3.538134 -1.537433 1.222836
H 2.52219 1.09668 -1.292049
H 3.859892 1.637967 -2.28075
C 3.468238 2.924861 -0.545616
H -2.522024 -1.096542 1.292045
H -3.859648 -1.637676 2.280932
C -4.491764 -0.528497 0.57626
H 4.00159 2.900438 0.428998
C 2.04515 3.402037 -0.260593
H 3.975664 3.69247 -1.16615
O -4.271665 -0.258226 -0.810458
H -4.450636 0.420261 1.166272
H -5.540256 -0.892348 0.617697
O 1.540156 2.585791 0.788394
H 1.401644 3.313676 -1.169009
H 2.043759 4.473365 0.059973
C -2.942117 0.100978 -1.148413
C 0.314275 2.94022 1.368609
C -2.526278 1.445724 -0.586269
H -2.20495 -0.671055 -0.851022
H -2.903699 0.158166 -2.255966
H 0.193311 2.254045 2.235325
H 0.346569 3.991199 1.744634
C -0.948841 2.802548 0.531113
C -3.42795 2.519857 -0.666853
N -1.306575 1.590753 0.006491
C -1.806462 3.906412 0.42482
H -4.408392 2.327471 -1.125288
C -3.064395 3.772396 -0.175901
H -1.47691 4.868354 0.842863
H -3.745841 4.632819 -0.254224",High exact cone angle
ligand5980-0,[H]c1nc2c(N=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],"[[0], [9]]",CCN(CC)C(N(CC)CC)=N1->[Ir]<-n2cccc3cccc1c32,3.9059000000000026,248.25880246551125,"49
ligand5980-0: DAMKAF-subgraph-2. Original M-L.
Zn  0.5146  -1.6279  0.3216
N 2.34922 -0.60682 0.188496
C 3.54936 -1.085587 0.500703
C 2.206437 0.687911 -0.22056
H 3.591916 -2.143635 0.806381
C 4.717297 -0.286829 0.441215
C 0.876361 1.141848 -0.567266
C 3.333929 1.573747 -0.311967
C 4.605328 1.035984 0.03919
H 5.689448 -0.723173 0.710849
N -0.123706 0.191964 -0.52748
C 0.737926 2.472561 -0.995574
C 3.134033 2.915344 -0.741898
H 5.49354 1.684574 -0.017836
C -1.430321 0.45335 -0.373741
H -0.256317 2.83858 -1.286704
C 1.85322 3.339118 -1.075909
H 3.995594 3.595586 -0.809098
N -2.323794 -0.359354 -1.011082
N -1.902361 1.464549 0.423841
H 1.694482 4.372757 -1.419905
C -3.481969 -0.935145 -0.304648
C -1.901412 -1.043152 -2.250765
C -3.169635 2.141295 0.133067
C -1.140479 1.887797 1.607557
H -4.334249 -0.969225 -1.01765
H -3.772915 -0.249898 0.512536
C -3.183638 -2.319127 0.275757
C -1.52997 -0.064633 -3.3601
H -2.766884 -1.65935 -2.566327
H -1.069448 -1.75171 -2.044263
H -3.931638 1.895698 0.90611
H -3.542584 1.727859 -0.823247
C -3.024336 3.659381 0.018756
C -1.966524 1.829108 2.889751
H -0.711527 2.901112 1.443352
H -0.30048 1.176871 1.717488
H -4.105839 -2.745671 0.719923
H -2.409127 -2.249629 1.06719
H -2.809985 -3.024126 -0.492591
H -1.277356 -0.622284 -4.283697
H -0.642258 0.538258 -3.085551
H -2.367199 0.625924 -3.591351
H -3.999886 4.104397 -0.260482
H -2.287579 3.938065 -0.761345
H -2.707537 4.126286 0.971896
H -2.832946 2.521141 2.888463
H -1.321661 2.104832 3.747232
H -2.320388 0.793494 3.062108",High exact cone angle
ligand29455-0,[H]c1c([H])c([H])c2c(nc(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4n3[H])n2[H])c1[H],"[[15], [17]]",c1ccc2c(c1)[nH]c1CCOCCc3[nH]c4ccccc4n3->[Ir]<-n12,3.2410000000000005,270.5572480739526,"42
ligand29455-0: QAFSAS-subgraph-0. Original M-L.
Ag  0.0000  -0.0846  -0.2147
O -0.000006 -2.693083 -0.063618
C -1.191672 -3.105724 0.591624
C 1.191607 -3.105699 0.591735
H -1.246699 -2.682055 1.623036
H -1.198783 -4.216717 0.687335
C -2.401384 -2.676704 -0.243993
C 2.401387 -2.676731 -0.243808
H 1.198706 -4.216687 0.6875
H 1.246557 -2.68198 1.623131
H -2.169122 -2.898952 -1.30903
H -3.255325 -3.329137 0.02616
C -2.849872 -1.250934 -0.118059
C 2.849868 -1.250951 -0.117939
H 3.255306 -3.329141 0.026473
H 2.169223 -2.89906 -1.30885
N -2.094186 -0.145885 -0.148941
N -4.170999 -0.916178 0.008894
N 2.094185 -0.1459 -0.148847
N 4.170996 -0.916194 0.009
C -2.953252 0.947238 -0.034089
H -4.942163 -1.583991 0.049272
C -4.286758 0.466817 0.062671
C 2.95326 0.947225 -0.034083
H 4.942156 -1.584009 0.049417
C 4.286765 0.466803 0.062678
C -2.687479 2.327077 -0.008014
C -5.386994 1.328724 0.187204
C 2.687493 2.327067 -0.008081
C 5.387007 1.328713 0.187146
C -3.780422 3.190534 0.11526
H -1.656452 2.703186 -0.084234
H -6.416872 0.951981 0.262093
C -5.106301 2.699732 0.211055
C 3.780443 3.190526 0.115126
H 1.656467 2.703177 -0.084303
H 6.416884 0.951968 0.26204
C 5.10632 2.699723 0.210926
H -3.61059 4.276742 0.137453
H -5.936564 3.414508 0.306105
H 3.610616 4.276736 0.137266
H 5.936588 3.4145 0.305929",High exact cone angle
ligand28195-0,[H]/C(=N\C([H])([H])C([H])([H])/N=C(\[H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H],"[[0], [10]]",FC(F)(F)c1ccc(C=N2CCN(=Cc3ccc(C(F)(F)F)cc3)->[Ir]<-2)cc1,5.262200000000004,264.6474074296102,"41
ligand28195-0: VICJOH-subgraph-2. Original M-L.
Cu  0.0774  -1.3288  -1.1985
N -1.309093 -2.869919 -1.320001
C -2.594769 -2.87397 -1.18736
C -0.57805 -4.121808 -1.389212
C -3.390944 -1.646517 -1.11774
H -3.144164 -3.837675 -1.076263
H -0.201213 -4.235187 -2.429544
H -1.214919 -5.006519 -1.154337
C 0.622942 -4.06569 -0.436609
C -2.907054 -0.422153 -1.638658
C -4.646842 -1.677359 -0.471782
N 1.397667 -2.851194 -0.675231
H 0.248514 -4.058444 0.612923
H 1.24399 -4.981437 -0.552196
H -1.965885 -0.402152 -2.2171
C -3.634113 0.754726 -1.43994
C -5.368991 -0.498253 -0.270051
H -5.038014 -2.631692 -0.086856
C 2.616793 -2.80907 -0.238245
C -4.848854 0.724248 -0.731681
H -3.248989 1.708315 -1.827923
H -6.329861 -0.516923 0.262958
H 3.039045 -3.677463 0.318109
C 3.516291 -1.666869 -0.397334
C -5.549737 2.012704 -0.384203
C 4.724111 -1.655961 0.337047
C 3.218845 -0.577183 -1.251371
F -5.32619 2.983659 -1.296369
F -6.88966 1.852889 -0.268827
F -5.110044 2.493247 0.818547
H 4.966931 -2.50616 0.993161
C 5.596911 -0.56717 0.260947
H 2.301129 -0.575326 -1.866947
C 4.095212 0.506411 -1.330711
H 6.526764 -0.555273 0.846816
C 5.276066 0.524531 -0.564129
H 3.856004 1.348758 -1.995803
C 6.153731 1.750415 -0.55725
F 6.104971 2.423441 -1.72772
F 5.759324 2.624689 0.416187
F 7.450005 1.449792 -0.305886",High exact cone angle
ligand14181-0,[H]c1nc(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])[C@]2([H])N(C([H])([H])c3nc([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1[H],"[[3], [41]]",c1ccn2->[Ir]<-n3ccccc3CN3CCCC3C3CCCN3Cc2c1,3.1056000000000017,305.63161413185526,"51
ligand14181-0: ITUDOS-subgraph-0. Original M-L.
Cu  0.0002  -1.0434  -0.0003
C 2.574281 -2.132734 -0.955691
H 1.954865 -2.80062 -1.573197
C 3.960973 -2.069064 -1.127139
N 1.918265 -1.395642 -0.027048
H 4.445542 -2.690803 -1.893253
C 4.704039 -1.206597 -0.308577
C 2.63628 -0.560797 0.775682
H 5.795597 -1.127613 -0.417653
C 4.026608 -0.441679 0.653333
C 1.852526 0.176501 1.842653
H 4.572774 0.247502 1.314367
H 1.698855 -0.523037 2.692954
H 2.461221 1.023683 2.233902
N 0.518042 0.584479 1.368233
C -0.416638 0.91412 2.467021
C 0.557238 1.820395 0.536774
H -0.319012 0.1794 3.289009
H -1.452941 0.830457 2.07664
C -0.089177 2.364388 2.860611
C 0.389502 3.008639 1.534357
H 1.536677 1.853772 0.016818
C -0.557848 1.820476 -0.53606
H -0.959417 2.885679 3.303113
H 0.715885 2.384763 3.622173
H 1.339217 3.559887 1.669357
H -0.344114 3.743365 1.14847
H -1.537309 1.853239 -0.016109
C -0.390501 3.009297 -1.533022
N -0.518199 0.584959 -1.368166
H -1.34025 3.560638 -1.667386
H 0.343254 3.74378 -1.146927
C 0.087835 2.36585 -2.859781
C -1.852596 0.176734 -1.842709
C 0.416156 0.915593 -2.466937
H -0.717599 2.386136 -3.620953
H 0.95761 2.88774 -3.302489
H -1.698703 -0.522522 -2.693203
H -2.461542 1.02385 -2.233697
C -2.636057 -0.561114 -0.775914
H 0.31883 0.181199 -3.289254
H 1.452553 0.832334 -2.076718
N -1.917758 -1.396295 0.026198
C -4.026353 -0.442103 -0.653066
C -2.573427 -2.133836 0.954746
C -4.703424 -1.207456 0.308748
H -4.572766 0.247334 -1.313628
C -3.960059 -2.070259 1.126693
H -1.953777 -2.802014 1.571697
H -5.794948 -1.12856 0.418237
H -4.444381 -2.69233 1.892693",High exact cone angle
ligand8614-0,[H]C1=C([H])C([H])=C2C(=C1[H])N(C([H])([H])[H])CN2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N1CN(C([H])([H])[H])C2=C1C([H])=C([H])C([H])=C2[H],"[[16], [18]]",CN1[C]2=[Be]->[Ir]<-[Be]=[C]3N(C)c4ccccc4N3CCNCCN2c2ccccc21,2.4813800000000006,298.50862014004736,"49
ligand8614-0: TEVQOD-subgraph-0. Original M-L.
Cu  0.0023  -0.0430  -0.1575
N 0.009131 2.208729 -0.170389
H 0.196763 2.534119 -1.129705
C 1.119774 2.599041 0.702201
C -1.299659 2.707038 0.260231
H 0.982452 2.105953 1.688745
H 1.131355 3.699829 0.89469
C 2.484868 2.237232 0.126588
H -1.352842 3.822324 0.228563
H -1.45527 2.412307 1.319318
C -2.440959 2.147827 -0.59053
H 2.598257 2.680391 -0.889188
H 3.254144 2.717316 0.762502
N 2.808312 0.812108 0.062807
H -2.199523 2.24426 -1.672196
N -2.802494 0.764342 -0.287241
H -3.341793 2.764511 -0.413247
C 1.917692 -0.219218 -0.117346
C 4.126338 0.343432 0.075301
C -1.905559 -0.260082 -0.102454
C -4.119773 0.314102 -0.150664
N 2.682314 -1.350036 -0.206137
C 4.04021 -1.05866 -0.091183
C 5.365797 0.987752 0.209164
N -2.663788 -1.363682 0.175785
C -4.024912 -1.065012 0.152932
C -5.365598 0.951643 -0.256225
C 2.147171 -2.684245 -0.406543
C 5.184294 -1.869927 -0.118275
H 5.449951 2.077232 0.325275
C 6.509094 0.1767 0.182128
C -2.122154 -2.678388 0.466497
C -5.164839 -1.854256 0.367298
H -5.458629 2.018856 -0.501801
C -6.504355 0.162994 -0.041583
H 2.324769 -3.319817 0.48443
H 2.618613 -3.159543 -1.28943
H 1.060521 -2.580983 -0.582825
C 6.420705 -1.225379 0.02263
H 5.11789 -2.959542 -0.243386
H 7.499261 0.643684 0.285043
H -2.488087 -3.038079 1.448632
H -1.021454 -2.583597 0.499642
H -2.413845 -3.406814 -0.316741
C -6.406878 -1.214008 0.264712
H -5.090572 -2.925009 0.602494
H -7.498373 0.62706 -0.116744
H 7.343548 -1.823038 0.007172
H -7.326697 -1.795188 0.423462",High exact cone angle
ligand8845-0,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],"[[0], [14]]",c1ccc(CN2CCN(Cc3ccccc3)->[Ir]<-2)cc1,2.5660000000000007,245.30137868446607,"39
ligand8845-0: REVZIC-subgraph-2. Original M-L.
Zn  -0.5002  0.7848  0.3330
N 1.500717 0.274443 -0.278505
C 2.496873 0.512831 0.791464
H 1.693525 0.889143 -1.083348
C 1.37621 -1.120563 -0.728294
H 2.116368 0.001327 1.699612
H 2.472793 1.601116 1.004418
C 3.897538 0.066362 0.436101
H 1.251436 -1.744187 0.183393
H 2.284706 -1.485956 -1.256578
C 0.145958 -1.261676 -1.624864
C 4.681199 0.822622 -0.460028
C 4.425035 -1.135906 0.945951
H 0.233372 -0.569392 -2.490085
H 0.090505 -2.292767 -2.043232
N -1.073642 -0.891774 -0.889905
H 4.287436 1.773182 -0.85692
C 5.957764 0.385941 -0.841408
H 3.824703 -1.729076 1.654259
C 5.703533 -1.575641 0.568292
C -2.265369 -0.660892 -1.740083
H -1.292016 -1.602407 -0.174497
H 6.559866 0.990743 -1.536525
C 6.471516 -0.816673 -0.32812
H 6.103456 -2.515181 0.979164
H -2.357661 -1.464394 -2.506481
H -2.104228 0.306885 -2.26035
C -3.513159 -0.613913 -0.89079
H 7.475006 -1.158736 -0.623389
C -3.848027 0.554059 -0.174907
C -4.317212 -1.761403 -0.746268
C -4.96731 0.566759 0.669543
H -3.225902 1.457161 -0.291896
C -5.43878 -1.746606 0.096668
H -4.064153 -2.676177 -1.307143
C -5.763458 -0.581407 0.808421
H -5.218767 1.483391 1.224028
H -6.061851 -2.648291 0.19743
H -6.641256 -0.5678 1.472298",High exact cone angle
ligand8958-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C2[H])C(C([H])([H])N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C2[H])=C1[H],"[[17], [19]]",CCCCCCCN1C=CN2Cc3ccccc3CN3C=CN(CCCCCCC)[C]3=[Be]->[Ir]<-[Be]=[C]12,6.797580000000009,264.260364998548,"75
ligand8958-0: WEXPOF-subgraph-2. Original M-L.
Pt  0.5170  0.3434  0.5764
C 4.30651 -1.470429 0.638874
C 4.698971 -0.116397 0.473616
C 5.226046 -2.488033 0.308593
C 2.950469 -1.888174 1.180015
C 3.793419 1.063232 0.78503
C 5.994856 0.159537 -0.010912
H 4.93756 -3.538952 0.470212
C 6.499655 -2.199 -0.195998
N 1.968513 -2.233195 0.147687
H 2.470089 -1.096875 1.785997
H 3.071363 -2.778024 1.82912
H 4.397298 1.902789 1.182005
H 3.014361 0.828309 1.534545
N 3.071117 1.556856 -0.39033
H 6.31495 1.209461 -0.105394
C 6.888688 -0.861516 -0.355566
H 7.193572 -3.015887 -0.444513
C 0.911129 -1.429035 -0.19117
C 1.919635 -3.434689 -0.549052
C 1.744925 1.308044 -0.630811
C 3.624803 2.330813 -1.401321
H 7.892699 -0.612965 -0.730777
N 0.204984 -2.150023 -1.114799
C 0.802485 -3.383288 -1.340518
H 2.671968 -4.218041 -0.425066
N 1.48455 1.932817 -1.821172
C 2.620313 2.573026 -2.30011
H 4.672213 2.64322 -1.398106
C -1.09053 -1.733208 -1.648309
H 0.382037 -4.116482 -2.034932
C 0.167366 1.994055 -2.461387
H 2.615119 3.147637 -3.230783
H -1.105882 -0.628128 -1.574942
C -2.271741 -2.302063 -0.862275
H -1.129774 -2.01172 -2.722524
H 0.348704 2.279158 -3.515891
H -0.230615 0.960707 -2.47303
C -0.827174 2.947536 -1.763057
H -2.101348 -2.060022 0.209771
H -2.289908 -3.41092 -0.952589
C -3.601449 -1.704776 -1.325786
C -2.075552 2.232928 -1.237529
H -1.11037 3.770344 -2.45383
H -0.313418 3.409989 -0.894371
H -3.786089 -1.954459 -2.39623
H -3.530188 -0.595236 -1.280826
C -4.793919 -2.153852 -0.478577
H -1.728658 1.412935 -0.569521
C -3.007385 3.154089 -0.448877
H -2.630844 1.753132 -2.077047
H -4.592491 -1.896768 0.584684
H -4.879798 -3.263762 -0.511397
C -6.120283 -1.524078 -0.909382
C -4.190632 2.438693 0.217306
H -2.402283 3.651822 0.340287
H -3.382855 3.960631 -1.118201
C -7.312217 -1.933163 -0.03944
H -6.017783 -0.41494 -0.890192
H -6.330595 -1.785518 -1.971861
C -3.783006 1.444391 1.310961
H -4.800814 1.915726 -0.557186
H -4.866905 3.204761 0.658688
H -7.089271 -1.677255 1.020235
H -7.41872 -3.040816 -0.062773
C -8.627053 -1.276413 -0.460556
C -4.965773 0.859654 2.081072
H -3.08205 1.942629 2.014319
H -3.183707 0.614887 0.881264
H -9.471469 -1.592033 0.184973
H -8.891299 -1.534962 -1.507679
H -8.558102 -0.169829 -0.402957
H -4.62308 0.120296 2.83284
H -5.681671 0.344638 1.405445
H -5.536015 1.647859 2.61752",High exact cone angle
ligand14988-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C([H])([H])SC([H])([H])C([H])([H])N3CN(C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4[H])C(Cl)=C3Cl)C(Cl)=C2Cl)C([H])=C1[H],"[[15], [17]]",ClC1=C(Cl)N(Cc2ccccc2)[C]2=[Be]->[Ir]<-[Be]=[C]3N(CCSCCN21)C(Cl)=C(Cl)N3Cc1ccccc1,6.556180000000005,293.4513486957133,"56
ligand14988-0: IYEYIV-subgraph-2. Original M-L.
Pd  -0.3254  0.2204  0.0263
S -1.698873 4.403576 -0.300756
C -0.099356 3.747368 0.297058
C -2.55882 2.842272 -0.709119
H -0.278037 2.947773 1.047409
C 0.795172 3.208114 -0.831159
H 0.387447 4.58987 0.828507
H -3.414138 3.131498 -1.35269
H -1.892496 2.198468 -1.322067
C -3.029411 2.062487 0.529316
N 1.815646 2.285352 -0.323519
H 0.204113 2.629858 -1.568392
H 1.309114 4.026824 -1.368423
N -3.286543 0.652657 0.213491
H -2.253139 2.059787 1.320067
H -3.955108 2.493586 0.953552
C 1.534134 1.000119 0.052922
C 3.155532 2.579473 -0.082776
C -2.287088 -0.254578 -0.007576
C -4.531499 0.062158 0.016033
N 2.70614 0.489034 0.521349
C 3.723162 1.437382 0.440597
Cl 3.869226 4.094909 -0.4079
N -2.911558 -1.422396 -0.332354
Cl -6.016456 0.880522 0.208358
C -4.295877 -1.25305 -0.323114
C 2.865384 -0.878725 1.008661
Cl 5.329297 1.139351 0.927817
C -2.199186 -2.623321 -0.779651
Cl -5.418865 -2.494664 -0.657085
C 3.50281 -1.803985 -0.004996
H 1.843016 -1.222792 1.27278
H 3.458787 -0.846921 1.942701
H -2.965985 -3.414863 -0.901071
C -1.106008 -3.073507 0.163321
H -1.767756 -2.401033 -1.77748
C 3.044444 -1.831313 -1.336824
C 4.512112 -2.69769 0.394803
C 0.101083 -3.559157 -0.373544
C -1.280282 -3.059901 1.559781
H 2.242242 -1.148359 -1.662267
C 3.583291 -2.751562 -2.246851
H 4.879427 -2.672185 1.433186
C 5.045467 -3.624229 -0.515033
H 0.25918 -3.535398 -1.462541
C 1.11101 -4.046652 0.468662
C -0.262365 -3.524017 2.403648
H -2.204784 -2.650775 1.994227
H 3.212498 -2.766804 -3.283142
C 4.580012 -3.654324 -1.838988
H 5.832775 -4.32108 -0.189409
H 2.051454 -4.416348 0.03416
C 0.93228 -4.025271 1.860637
H -0.400478 -3.482993 3.494254
H 4.998454 -4.377839 -2.555156
H 1.731466 -4.389498 2.524266",High exact cone angle
ligand6246-0,[H]c1c([H])c([H])c(P(=O)(c2c([H])c([H])c([H])c([H])c2[H])c2c(P(=O)(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=S)n2C([H])([H])[H])c([H])c1[H],"[[17], [24]]",CCCCn1c2P(=O->[Ir]<-O=P(c3ccccc3)(c3ccccc3)c2n(C)c1=S)(c1ccccc1)c1ccccc1,5.634990000000005,185.00239152221536,"72
ligand6246-0: PILPUX-subgraph-3. Original M-L.
Ti  0.9732  2.0705  1.6803
S -1.944032 -4.369437 1.701018
C -1.320643 -3.008725 0.96884
N -0.05215 -2.858349 0.419031
N -1.947494 -1.782524 0.765446
C 0.108864 -1.57442 -0.088351
C 0.893656 -3.959358 0.407629
C -3.27055 -1.524128 1.326319
C -1.10043 -0.89978 0.109631
P 1.688952 -0.725581 -0.383592
H 1.605191 -3.84139 -0.428031
H 0.308273 -4.89462 0.304305
H 1.46062 -4.009215 1.358265
H -3.364441 -0.436406 1.492163
H -3.27617 -2.021254 2.318636
C -4.408917 -2.07246 0.466884
P -1.421234 0.852306 -0.344382
C 2.125285 -0.787046 -2.144775
O 1.553723 0.745724 0.036116
C 2.987986 -1.623237 0.520451
C -5.782812 -1.693398 1.022728
H -4.301593 -3.176891 0.413509
H -4.306247 -1.686273 -0.569128
C -0.83445 1.004633 -2.054612
C -3.212057 1.187251 -0.390131
O -0.831229 1.919758 0.591852
C 2.671049 0.381053 -2.711122
C 1.979466 -1.956969 -2.9162
C 2.908333 -1.681448 1.929209
C 4.108722 -2.152772 -0.152056
H -5.884505 -2.09814 2.053744
H -5.843656 -0.587215 1.120302
C -6.93514 -2.19403 0.152595
C -0.300385 2.254406 -2.42751
C -0.987704 -0.024773 -3.004673
C -4.050474 0.732751 -1.425731
C -3.718107 2.03168 0.621222
H 2.735409 1.294899 -2.099125
C 3.089065 0.363776 -4.050401
C 2.400546 -1.963832 -4.252858
H 1.526759 -2.860716 -2.478614
H 2.045593 -1.230832 2.451404
C 3.942329 -2.292981 2.650935
H 4.181899 -2.087308 -1.247566
C 5.138561 -2.758026 0.583203
H -6.911376 -3.298472 0.046334
H -6.879962 -1.761987 -0.868901
H -7.920658 -1.918593 0.578838
H -0.130404 3.026963 -1.660131
C 0.068844 2.467834 -3.762495
H -1.372756 -1.010233 -2.699881
C -0.619258 0.203683 -4.338309
C -5.405212 1.096033 -1.431478
H -3.645299 0.113252 -2.23988
C -5.073908 2.38842 0.605943
H -3.031982 2.409333 1.395642
H 3.509759 1.275835 -4.499629
C 2.961604 -0.805029 -4.816986
H 2.287651 -2.875405 -4.858812
H 3.879851 -2.337376 3.748618
C 5.054112 -2.833026 1.98265
H 6.014116 -3.168908 0.058487
H 0.50251 3.436263 -4.054186
C -0.0961 1.450394 -4.716707
H -0.725715 -0.600896 -5.080888
H -6.062414 0.741864 -2.239716
C -5.917553 1.917582 -0.413982
H -5.47125 3.046091 1.393411
H 3.292497 -0.812558 -5.866666
H 5.864211 -3.308333 2.556539
H 0.200638 1.623575 -5.762353
H -6.980664 2.201974 -0.423253",Low exact cone angle
