tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES,log P,Exact cone angle ($^\circ$),M-L XYZ,Sampling region
ligand4095-0,[H]C1=NN(C([H])([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])CN1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],[[10]],[Be]=[C]1N(Cc2ccccc2)C=NN1CC(=O)NC(C)(C)C,1.65849,233.30151400948444,"41
ligand4095-0: UKEBIW-subgraph-1. Original M-L.
Au  0.2170  -0.9279  0.0327
O 2.631103 2.691497 0.318601
C 2.399772 1.825709 -0.521477
C 1.17638 1.973565 -1.463369
N 3.128153 0.695458 -0.731846
H 1.23286 2.9606 -1.956475
H 1.113016 1.177032 -2.230336
N -0.055164 1.972024 -0.686057
C 4.259088 0.2367 0.115173
H 2.714763 -0.016931 -1.338714
N -0.773541 3.117398 -0.515298
C -0.550086 0.902485 -0.007847
C 4.734359 -1.094613 -0.485685
C 5.384393 1.284614 0.06996
C 3.768048 0.016153 1.55894
C -1.752748 2.754345 0.280446
N -1.652126 1.42261 0.620014
H 3.922008 -1.851382 -0.464341
H 5.583851 -1.490524 0.103935
H 5.078821 -0.959746 -1.531954
H 5.029613 2.252446 0.470965
H 5.733878 1.437775 -0.97112
H 6.244046 0.938947 0.677803
H 2.990086 -0.773121 1.583659
H 3.349825 0.953838 1.97185
H 4.61219 -0.306628 2.200669
H -2.552169 3.415921 0.632614
C -2.602678 0.655805 1.437473
H -2.892709 1.289287 2.298043
H -2.037622 -0.21515 1.82257
C -3.819967 0.218053 0.651063
C -5.05215 0.878288 0.81215
C -3.719871 -0.841056 -0.273595
C -6.171287 0.489355 0.059421
H -5.139938 1.700673 1.540683
C -4.836824 -1.227355 -1.026865
H -2.756535 -1.362289 -0.400717
H -7.131488 1.009219 0.196258
C -6.063785 -0.562703 -0.862559
H -4.749977 -2.057628 -1.743709
H -6.940396 -0.869715 -1.452822",High exact cone angle
ligand26951-0,[H]c1c(C([H])([H])[H])nc(C([H])([H])N(C([H])([H])c2nc(C([H])([H])[H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],[[2]],[Li]<-n1c(C)cccc1CN(Cc1cccc(C)n1)S(=O)(=O)c1ccc(C)cc1,3.7929600000000026,225.46328623009651,"51
ligand26951-0: AFAKAW-subgraph-0. Original M-L.
Pt  1.5144  -1.0664  0.0977
C -0.049409 -2.527349 2.214318
C 1.225826 -3.309813 2.307245
N -0.121823 -1.502011 1.318096
C -1.154147 -2.816929 3.028873
H 1.116249 -4.155728 3.010695
H 2.047708 -2.647525 2.650757
H 1.5175 -3.696824 1.309743
C -1.249152 -0.753602 1.193417
H -1.078827 -3.643362 3.749041
C -2.322561 -2.052992 2.920943
C -1.269809 0.311415 0.12534
C -2.369653 -1.010619 1.99525
H -3.190918 -2.270031 3.560909
H -0.254693 0.769794 0.040866
H -1.435967 -0.203351 -0.850313
N -2.325224 1.30098 0.288792
H -3.24519 -0.360808 1.873136
S -1.955375 2.606371 1.353429
C -3.130689 1.612329 -0.900272
O -3.090023 3.547685 1.246252
C -0.492719 3.329083 0.624023
O -1.571706 1.972458 2.630625
H -2.490596 1.88291 -1.771138
H -3.7744 2.471037 -0.637798
C -3.965002 0.398386 -1.252472
C -0.622064 4.226416 -0.448469
C 0.762306 2.829376 1.01073
N -3.342466 -0.544823 -1.978995
C -5.27445 0.236222 -0.761469
H -1.612868 4.620168 -0.718038
C 0.529467 4.601064 -1.154299
C 1.895012 3.205683 0.283323
H 0.849273 2.127457 1.852343
C -3.970568 -1.708108 -2.244654
H -5.745461 1.030437 -0.163311
C -5.945278 -0.958208 -1.052882
H 0.44058 5.301119 -1.999975
C 1.798147 4.080641 -0.81896
H 2.865027 2.764466 0.553904
C -3.18275 -2.726306 -3.022867
C -5.286835 -1.94666 -1.79796
H -6.973902 -1.122732 -0.696449
C 3.024687 4.403786 -1.628775
H -3.752618 -3.659901 -3.187739
H -2.239719 -2.957363 -2.48505
H -2.883251 -2.307808 -4.005319
H -5.784022 -2.899683 -2.033027
H 2.800789 5.0934 -2.465201
H 3.450639 3.465572 -2.041266
H 3.811954 4.867903 -0.999076",High exact cone angle
ligand22773-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(C3=C([H])N(C([H])([H])[H])N=N3)C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1-c1cn(C)nn1,3.2403000000000013,216.08866453554583,"44
ligand22773-0: LAWFAT-subgraph-2. Original M-L.
Cu  0.0156  -0.5588  0.3195
P -1.981148 0.393404 -0.008699
C -3.241881 -0.732569 -0.764857
C -1.968285 1.87081 -1.097117
C -2.795039 1.000669 1.527507
C -2.852068 -1.87741 -1.520876
C -4.611755 -0.517051 -0.510187
C -1.266427 3.01278 -0.650038
C -2.547089 1.876334 -2.380002
C -2.554371 0.258492 2.704373
C -3.603061 2.15536 1.585185
C -3.850399 -2.765677 -1.979673
C -1.44378 -2.178717 -1.801528
C -5.588933 -1.403044 -0.981964
H -4.915947 0.355986 0.086074
H -0.780414 3.005193 0.338404
C -1.17692 4.150872 -1.459386
C -2.440187 3.014814 -3.195847
H -3.083474 0.986169 -2.740591
H -1.903966 -0.632726 2.659866
C -3.128827 0.662184 3.918612
H -3.779549 2.747341 0.674185
C -4.169607 2.556771 2.804791
H -3.545409 -3.642439 -2.57109
C -5.204696 -2.536859 -1.715068
C -0.767511 -3.400359 -1.778334
N -0.50763 -1.199421 -2.036991
H -6.651372 -1.210145 -0.770022
C -1.7636 4.154543 -2.736437
H -0.623243 5.031601 -1.101394
H -2.89512 3.009382 -4.198377
C -3.935695 1.81073 3.971636
H -2.935803 0.077425 4.83097
H -4.797432 3.460304 2.843701
H -5.963067 -3.242512 -2.086386
H -1.093625 -4.418336 -1.549542
N 0.534707 -3.077746 -2.004111
N 0.684516 -1.747824 -2.155722
H -1.681524 5.044939 -3.378057
H -4.379754 2.129865 4.927077
C 1.712486 -3.916956 -1.87619
H 1.593581 -4.84074 -2.473005
H 1.863222 -4.16284 -0.805144
H 2.577908 -3.333051 -2.23777",High exact cone angle
ligand458-0,[H]/C(=N\C([H])([H])c1c([H])c([H])c(Cl)c([H])c1[H])c1c([H])c([H])c(Cl)c([H])c1[H],[[13]],[Li]<-N(=Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1,4.6125000000000025,217.21477288111672,"29
ligand458-0: OFOQIK-subgraph-0. Original M-L.
Pt  -0.1715  0.6000  -0.3311
Cl 6.804978 -0.289827 1.2842
C 5.272684 -0.701364 0.57335
C 5.048607 -2.013187 0.120501
C 4.276121 0.28561 0.451046
H 5.840307 -2.76848 0.217968
C 3.814504 -2.328981 -0.452677
H 4.478319 1.307443 0.800753
C 3.044428 -0.044921 -0.113019
H 3.635779 -3.353986 -0.813899
C 2.787434 -1.36076 -0.567377
H 2.252793 0.719572 -0.209105
C 1.537469 -1.787071 -1.184652
H 1.569875 -2.786179 -1.665993
N 0.408762 -1.15163 -1.253217
C -0.712993 -1.746419 -2.009134
C -1.966492 -1.80711 -1.163773
H -0.874093 -1.084466 -2.885785
H -0.413325 -2.753951 -2.368839
C -2.134165 -2.829029 -0.213001
C -2.919632 -0.771165 -1.2311
C -3.228391 -2.824215 0.660764
H -1.385893 -3.633148 -0.133198
H -2.782098 0.049686 -1.951277
C -4.014775 -0.746054 -0.359576
C -4.158672 -1.774843 0.584717
H -3.359613 -3.616376 1.410681
H -4.737147 0.080309 -0.391724
Cl -5.510992 -1.747851 1.689027",High exact cone angle
ligand31473-0,[H]C1=C([H])C(N2CN(C3=C([H])C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])=C3[H])C([H])=C2[H])=C([H])C([H])=C1C(=O)OC([H])([H])C([H])([H])[H],[[21]],[Be]=[C]1N(c2ccc(C(=O)OCC)cc2)C=CN1c1ccc(C(=O)OCC)cc1,3.8340900000000016,216.38684912177257,"48
ligand31473-0: BILDUY-subgraph-2. Original M-L.
Pd  0.0302  0.3965  0.0278
C 8.463168 1.621868 -1.524579
H 9.515016 1.969117 -1.500427
H 7.808201 2.485831 -1.295403
H 8.235775 1.278354 -2.553263
C 8.26282 0.505644 -0.520817
H 8.488723 0.82609 0.518563
O 6.883811 0.089067 -0.589198
H 8.91257 -0.371124 -0.728796
C 6.527632 -0.91041 0.254856
O 7.302861 -1.440282 1.034087
C 5.085456 -1.2778 0.114
C 4.581053 -2.287025 0.957398
C 4.2318 -0.65717 -0.820538
H 5.263475 -2.749098 1.685179
C 3.238309 -2.666327 0.878624
H 4.632067 0.122193 -1.482994
C 2.888867 -1.037741 -0.914144
C 2.398927 -2.038353 -0.057406
H 2.826099 -3.42194 1.562569
H 2.214389 -0.572365 -1.648463
N 1.025002 -2.425678 -0.13138
C -0.032436 -1.555136 -0.097425
C 0.580758 -3.745526 -0.220233
N -1.143471 -2.353589 -0.171546
H 1.276568 -4.58704 -0.271496
C -0.784478 -3.699527 -0.255543
C -2.489943 -1.874128 -0.186502
H -1.532574 -4.494688 -0.31002
C -3.367906 -2.32783 -1.185848
C -2.915625 -0.958487 0.791228
H -3.005263 -3.017957 -1.960999
C -4.683886 -1.858026 -1.206382
H -2.213308 -0.631316 1.572586
C -4.231522 -0.485108 0.755695
H -5.394265 -2.183237 -1.979956
C -5.122956 -0.93026 -0.241537
H -4.581973 0.229474 1.512589
C -6.538782 -0.458292 -0.324284
O -7.344939 -0.846658 -1.154529
O -6.823734 0.460543 0.633331
C -8.176316 0.966538 0.651774
H -8.094342 1.963349 1.127531
H -8.524813 1.08688 -0.394079
C -9.105365 0.048922 1.43006
H -9.200818 -0.930197 0.921976
H -10.115448 0.501198 1.497154
H -8.730807 -0.116358 2.459861",High exact cone angle
ligand31815-0,[H]C1=C([H])C([H])=C(/N=C(/C2=C([H])C([H])=C([H])C([H])=C2[H])N2CN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],[[0]],[Be]=[C]1N(C(=Nc2ccccc2)c2ccccc2)C=CN1C(C)(C)C,4.648490000000003,213.32874718877545,"45
ligand31815-0: HECYAQ-subgraph-1. Original M-L.
Ag  0.9243  -0.5627  -1.3323
C 0.322543 0.90369 -0.013159
N -0.865425 0.908946 0.673638
N 0.942448 2.056818 0.379569
C -0.98918 2.0379 1.47794
C -1.780331 -0.220324 0.704124
C 0.159091 2.759346 1.292374
C 2.323826 2.449844 -0.070062
H -1.86605 2.221074 2.105434
C -3.153387 0.044319 0.22841
N -1.412469 -1.37695 1.119408
H 0.464252 3.70617 1.740432
C 3.302884 1.353153 0.38427
C 2.709777 3.785527 0.578874
C 2.322006 2.603392 -1.599308
C -4.158942 -0.921271 0.464076
C -3.478229 1.221569 -0.481569
C -0.14078 -1.657181 1.634593
H 4.335009 1.626857 0.090476
H 3.266226 1.22416 1.484375
H 3.05477 0.377557 -0.080109
H 2.745929 3.717217 1.684439
H 2.022643 4.604754 0.286793
H 3.722913 4.063568 0.232046
H 3.332324 2.896075 -1.945573
H 1.600634 3.382575 -1.917105
H 2.049687 1.650555 -2.096989
C -5.461486 -0.707194 0.00558
H -3.883067 -1.836572 1.007206
C -4.78585 1.429212 -0.941615
H -2.698572 1.967394 -0.692914
C 0.602756 -2.705403 1.045511
C 0.40906 -0.945632 2.726394
C -5.77994 0.469454 -0.696837
H -6.238441 -1.46321 0.194255
H -5.027724 2.344546 -1.502126
C 1.893774 -2.992939 1.505709
H 0.16915 -3.257338 0.199963
C 1.689108 -1.265191 3.198426
H -0.178432 -0.150074 3.207885
H -6.806329 0.635095 -1.057826
C 2.443565 -2.277025 2.581778
H 2.474956 -3.783595 1.008601
H 2.102257 -0.713283 4.05694
H 3.45443 -2.513665 2.945779",High exact cone angle
ligand29124-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(C1=C([H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1[H])CN2C1=C([H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1[H],[[0]],[Be]=[C]1N(c2cc(C)cc(C)c2)c2ccccc2N1c1cc(C)cc(C)c1,6.206370000000005,216.0771746669768,"48
ligand29124-0: POGYOB-subgraph-1. Original M-L.
Cu  0.2205  -0.5235  -0.0532
C -0.722035 1.110327 0.070182
N -2.083297 1.227001 0.301066
N -0.265745 2.408916 -0.011069
C -2.48343 2.567723 0.349419
C -2.913921 0.07426 0.400292
C -1.306265 3.331613 0.145346
C 1.118055 2.719007 -0.190029
C -3.716598 3.186306 0.600844
C -2.451987 -1.022538 1.145374
C -4.124089 -0.002895 -0.310561
C -1.329144 4.732711 0.181643
C 1.525757 3.598391 -1.207442
C 2.056765 2.089122 0.635768
H -4.623835 2.595373 0.784961
C -3.739856 4.590321 0.623773
C -3.170384 -2.232689 1.149904
H -1.506098 -0.936944 1.700434
C -4.88111 -1.189277 -0.283423
H -4.455616 0.849444 -0.921236
H -0.410308 5.318074 0.041699
C -2.56828 5.349367 0.417585
C 2.895062 3.849354 -1.405684
H 0.775544 4.06112 -1.86566
H 1.708953 1.402479 1.418611
C 3.43344 2.303703 0.437155
H -4.691901 5.107242 0.814516
C -4.383036 -2.293622 0.439158
C -2.60152 -3.436236 1.854209
C -6.196947 -1.278621 -1.015114
H -2.623441 6.447484 0.450401
C 3.829893 3.189859 -0.579738
C 3.364501 4.776344 -2.499232
C 4.434221 1.557074 1.280081
H -4.955267 -3.235437 0.438635
H -3.345702 -4.249664 1.951106
H -2.229261 -3.178619 2.866135
H -1.733544 -3.833194 1.28484
H -6.354241 -2.286099 -1.448605
H -6.262691 -0.53554 -1.833575
H -7.047331 -1.086316 -0.325863
H 4.905326 3.367378 -0.743536
H 2.515695 5.245847 -3.032549
H 3.975277 4.231155 -3.248804
H 4.0041 5.58722 -2.093146
H 4.190157 1.628304 2.359377
H 5.46413 1.933025 1.128526
H 4.421755 0.476415 1.022107",High exact cone angle
ligand21088-0,[H]/C(=N\C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H],[[10]],[Li]<-N(=Cc1ccccc1)CCN(CC)CC,2.4473000000000003,236.8478778337403,"36
ligand21088-0: DULMOO-subgraph-0. Original M-L.
Cu  0.4077  0.4575  0.0201
C -2.868305 0.119651 -0.168123
C -2.976457 0.22569 1.239126
H -1.866966 0.030542 -0.617385
C -4.014474 0.111632 -0.967053
C -4.264468 0.311856 1.820828
C -1.819215 0.226697 2.128159
C -5.288575 0.217229 -0.378634
H -3.921176 0.016869 -2.059648
H -4.359836 0.381142 2.915982
C -5.410609 0.315923 1.017123
N -0.568956 0.292239 1.771839
H -2.058482 0.162683 3.212296
H -6.189092 0.215041 -1.010876
H -6.405438 0.391409 1.480117
C 0.433441 0.233279 2.83598
H 0.799999 1.264713 3.036213
C 1.593215 -0.661977 2.407655
H 0.001756 -0.143022 3.78989
H 2.31522 -0.766742 3.249048
H 1.202746 -1.677393 2.195695
N 2.244328 -0.164536 1.176826
C 3.138376 0.990697 1.457652
C 2.955867 -1.27407 0.48947
H 2.520037 1.778902 1.93235
H 3.449484 1.404698 0.479734
C 4.380697 0.71868 2.308589
C 3.625954 -0.864787 -0.814125
H 2.199312 -2.057275 0.288873
H 3.708085 -1.732477 1.174348
H 4.934384 1.666622 2.45691
H 5.076846 0.005931 1.824099
H 4.137799 0.325899 3.31581
H 2.910031 -0.326014 -1.465714
H 3.966977 -1.767674 -1.356964
H 4.514652 -0.221446 -0.66006",High exact cone angle
ligand12896-0,[H]C1=C([H])C([H])=C(C([H])([H])N2C(=O)C3=C([H])C([H])=C([H])C([H])=C3N(C([H])([H])[H])P2N(C([H])([H])C([H])([H])Cl)C([H])([H])C([H])([H])Cl)C(Cl)=C1[H],[[0]],[Li]<-P1(N(CCCl)CCCl)N(Cc2ccccc2Cl)C(=O)c2ccccc2N1C,5.438700000000004,225.3862622919008,"49
ligand12896-0: YUWWUI-subgraph-0. Original M-L.
Au  1.4462  -0.6286  -0.8742
P -0.49647 -0.010054 0.078841
N -0.946632 -1.01454 1.38314
N -1.775359 0.12717 -1.06593
N -0.552064 1.574497 0.777908
C -0.10226 -2.153594 1.748311
C -2.039297 -0.671843 2.293412
C -2.801547 1.075061 -1.019235
C -1.858702 -0.96317 -2.041938
C 0.544458 1.847663 1.731383
C -1.489223 2.600674 0.571137
C -0.67649 -3.525344 1.423087
H 0.10099 -2.111009 2.842469
H 0.88273 -2.035904 1.248474
H -1.990688 -1.381924 3.143022
C -3.457387 -0.676361 1.725631
H -1.881129 0.346201 2.723696
C -2.674781 2.272191 -0.256968
C -3.998867 0.868891 -1.750438
H -2.638196 -1.701859 -1.765588
H -0.885701 -1.4891 -2.069171
H -2.062013 -0.547877 -3.048855
H 0.601132 1.018549 2.462998
H 0.240391 2.773034 2.25926
C 1.885771 2.043092 1.063011
O -1.339471 3.700564 1.103807
H -1.715419 -3.633417 1.790488
H -0.041516 -4.313839 1.871534
Cl -0.723991 -3.836583 -0.350536
H -3.617768 0.128217 0.985817
H -4.17729 -0.525658 2.553399
Cl -3.895031 -2.218998 0.904532
C -3.715836 3.223852 -0.268936
H -4.13784 -0.055988 -2.322047
C -5.019351 1.82476 -1.737063
C 3.012544 1.249705 1.365789
C 2.032992 3.032868 0.069225
H -3.556942 4.13606 0.324131
C -4.886257 3.013654 -0.999112
H -5.937274 1.630753 -2.31267
C 4.234407 1.416131 0.697346
Cl 2.906738 -0.024602 2.574264
H 1.164434 3.667011 -0.166551
C 3.244722 3.210331 -0.607878
H -5.689967 3.763737 -0.994251
H 5.076005 0.753603 0.938927
C 4.344932 2.39584 -0.296029
H 3.329867 3.982222 -1.386704
H 5.295883 2.511873 -0.836239",High exact cone angle
ligand10931-0,[H]C1=NC(N2CN(C([H])([H])C([H])=C([H])[H])C([H])=C2[H])=C([H])C(C([H])([H])[H])=C1[H],[[2]],[Be]=[C]1N(CC=C)C=CN1c1cc(C)ccn1,2.1655100000000003,211.6806461231576,"29
ligand10931-0: BOJLIX-subgraph-1. Original M-L.
Cu  0.5665  1.1032  -0.1065
N 1.95509 -1.565306 -0.330203
C 3.325572 -1.056172 -0.412157
C 0.870733 -0.745571 -0.212928
C 1.5949 -2.909606 -0.34512
H 3.210926 0.04975 -0.381114
H 3.763619 -1.331365 -1.39477
C 4.184011 -1.550051 0.717106
N -0.198865 -1.630421 -0.161933
H 2.332325 -3.715281 -0.415225
C 0.230154 -2.954318 -0.242498
H 3.817448 -1.310715 1.731316
C 5.333409 -2.225956 0.553146
C -1.531024 -1.145842 -0.037013
H -0.447199 -3.811582 -0.218777
H 5.716991 -2.471749 -0.451686
H 5.94297 -2.542569 1.413304
C -2.649281 -1.995481 0.009396
N -1.621106 0.186129 0.031657
H -2.546574 -3.088419 -0.050111
C -3.926149 -1.417175 0.134437
C -2.830835 0.747159 0.150346
C -5.166483 -2.267778 0.189638
C -4.007561 -0.008961 0.205948
H -2.832438 1.850428 0.201563
H -5.725462 -2.089913 1.131395
H -4.932062 -3.347399 0.126838
H -5.855388 -2.01523 -0.64267
H -4.983005 0.490909 0.304207",High exact cone angle
ligand25298-0,[H]c1nc([H])n(B(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[[8]],[Li]<-n1ccn(B(N(C(C)C)C(C)C)N(C(C)C)C(C)C)c1,2.9537000000000013,116.47469906524714,"52
ligand25298-0: IKAPOZ-subgraph-0. Original M-L.
Mo  -3.2368  -0.0367  -0.1253
N 1.104046 -0.306131 0.688579
C 0.671397 -0.753519 1.927098
B 2.526302 -0.04131 0.213238
C -0.017821 -0.06926 -0.048263
H 1.375237 -1.031333 2.71695
C -0.710743 -0.764729 1.88997
N 3.369306 -1.175636 -0.013081
N 2.880636 1.332661 0.010056
N -1.127574 -0.34036 0.640914
H 0.007674 0.314702 -1.073026
H -1.427272 -1.046937 2.668178
C 2.886369 -2.507454 -0.462396
C 4.83026 -1.074208 0.190701
C 2.37434 2.459275 0.837616
C 3.80141 1.718543 -1.0804
C 2.12732 -2.410457 -1.791882
H 3.806031 -3.091885 -0.669649
C 2.102218 -3.316385 0.582434
C 5.669413 -1.368075 -1.062839
H 5.010165 -0.021484 0.479885
C 5.289155 -1.941901 1.374101
H 2.942196 3.346873 0.491867
C 2.735888 2.258922 2.314817
C 0.889719 2.821328 0.66409
H 4.104364 0.766238 -1.55567
C 3.070121 2.536833 -2.157285
C 5.077054 2.437946 -0.614359
H 1.164672 -1.874 -1.671867
H 1.890494 -3.42054 -2.182685
H 2.729386 -1.876702 -2.553634
H 1.072505 -2.937123 0.723166
H 2.612222 -3.30414 1.565197
H 2.024127 -4.372243 0.252485
H 5.617028 -2.435617 -1.359089
H 6.736244 -1.138146 -0.868941
H 5.342486 -0.762113 -1.930618
H 4.722425 -1.688455 2.291925
H 6.367369 -1.781228 1.576624
H 5.150016 -3.023696 1.171372
H 2.191419 1.393097 2.743047
H 2.459375 3.150294 2.913474
H 3.82267 2.080604 2.436929
H 0.59543 2.856109 -0.401984
H 0.705209 3.826417 1.094813
H 0.214142 2.118074 1.187679
H 2.183977 1.989294 -2.535058
H 3.743436 2.740167 -3.014393
H 2.7263 3.517053 -1.768194
H 5.61057 1.866983 0.171022
H 4.86172 3.447596 -0.208965
H 5.77093 2.573591 -1.46801",Low exact cone angle
ligand12667-0,[H]C([H])=C1[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])[Se][C@@]1([H])SC([H])([H])[H],[[0]],[Li]<-[Se]1C(SC)C(=C)C1c1ccccc1,2.690800000000001,121.47676138169328,"26
ligand12667-0: ZOMYIJ-subgraph-5. Original M-L.
W  1.8116  -0.3305  -0.0078
Se -0.627553 0.527876 -0.63272
C -1.954232 -0.148667 0.80406
C -1.120539 2.085213 0.644806
C -3.003195 -1.096521 0.330059
C -2.294204 1.28236 1.165786
H -1.297903 -0.617453 1.564293
H -0.281695 2.151269 1.366833
S -1.337782 3.7279 -0.013419
C -4.069626 -0.666233 -0.490336
C -2.915238 -2.463397 0.66986
C -3.426108 1.756236 1.711577
C -2.655759 3.45269 -1.237443
C -5.028213 -1.579237 -0.9468
H -4.140562 0.39495 -0.771978
H -2.076696 -2.813839 1.29136
C -3.875317 -3.376495 0.211772
H -4.243132 1.080133 2.004853
H -3.549704 2.838344 1.875549
H -2.797823 4.417643 -1.759551
H -2.342455 2.682836 -1.970821
H -3.605598 3.150641 -0.755588
C -4.935813 -2.936875 -0.595592
H -5.854264 -1.230548 -1.585051
H -3.792855 -4.438731 0.486872
H -5.689969 -3.652833 -0.955721",Low exact cone angle
ligand6663-0,[H]C1=C([H])C([H])([H])SC1([H])[H],[[0]],[Li]<-S1CC=CC1,1.2894,120.46653446929926,"12
ligand6663-0: FUXMUH-subgraph-2. Original M-L.
Mo  0.0000  -0.0000  0.5115
S 0.273587 -1.511107 2.52136
C 0.700432 -3.25581 2.045801
C 1.988168 -1.11901 3.133768
H 0.088898 -3.936141 2.675478
H 0.406614 -3.413391 0.986025
C 2.173348 -3.386627 2.283939
H 2.339369 -0.211072 2.599246
H 1.928262 -0.887031 4.218279
C 2.808557 -2.333796 2.827327
H 2.686435 -4.318556 1.999406
H 3.891377 -2.319888 3.026489",Low exact cone angle
ligand7899-0,[H]N([H])C([H])([H])[C@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])C2([H])[H],[[0]],[Li]<-NCC12CC3CC(CC(C3)C1)C2,2.1615,109.50840532532804,"32
ligand7899-0: DUHKAT-subgraph-2. Original M-L.
Pt  -0.0000  -2.0613  -0.1292
N 1.608962 -0.770552 -0.502525
C 1.913658 0.276142 0.496799
H 2.365833 -1.488124 -0.496118
H 1.581064 -0.370618 -1.451718
H 1.050862 0.972765 0.545374
H 1.97646 -0.23162 1.480176
C 3.200817 1.074705 0.228846
C 4.443455 0.153081 0.178931
C 3.387592 2.086265 1.384847
C 3.11587 1.865769 -1.098976
H 4.344229 -0.584401 -0.647431
H 4.509659 -0.433687 1.120668
C 5.722636 0.985438 -0.032397
H 2.498616 2.75282 1.442297
H 3.44036 1.537394 2.350201
C 4.664135 2.921444 1.177328
H 2.222763 2.529643 -1.080397
C 4.394494 2.698919 -1.315141
H 2.985812 1.169174 -1.957785
H 6.598652 0.304106 -0.066579
C 5.885125 1.982495 1.130604
C 5.614089 1.757677 -1.361711
H 4.773871 3.637231 2.019336
C 4.556934 3.694983 -0.150936
H 4.312277 3.253461 -2.273952
H 5.98319 1.434726 2.092309
H 6.816537 2.573784 0.999519
H 6.540099 2.345172 -1.538887
H 5.517026 1.046526 -2.210435
H 3.691213 4.391479 -0.119709
H 5.464674 4.31635 -0.306115",Low exact cone angle
ligand7564-0,[H]c1nc([H])n(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c1[H],[[7]],[Li]<-n1ccn(-c2c(C)cc(C)cc2C)c1,2.7975600000000016,114.33876488884438,"29
ligand7564-0: SOWVOR-subgraph-1. Original M-L.
Re  2.5664  -0.6229  -0.1965
C -0.564281 -3.740612 -0.573362
H -1.022982 -4.701381 -0.823804
N -1.3131 -2.685722 -0.069818
C 0.737608 -3.285857 -0.641003
C -0.458874 -1.643074 0.150895
C -2.734255 -2.648319 0.127962
H 1.639385 -3.80442 -0.981302
N 0.786595 -1.977356 -0.192601
H -0.771811 -0.67671 0.560226
C -3.573299 -2.551134 -1.004317
C -3.241941 -2.676301 1.447449
C -4.960648 -2.476603 -0.782547
C -3.007 -2.524938 -2.401194
C -2.319976 -2.778128 2.634965
C -4.635364 -2.598244 1.609637
H -5.630934 -2.392022 -1.65283
C -5.511506 -2.497521 0.511498
H -3.754374 -2.142809 -3.121903
H -2.707998 -3.539819 -2.737908
H -2.100619 -1.890885 -2.46954
H -2.880523 -3.048182 3.549364
H -1.800038 -1.817428 2.833735
H -1.526027 -3.534521 2.473385
H -5.049013 -2.618814 2.630637
C -7.002527 -2.432925 0.725758
H -7.398614 -3.415841 1.058453
H -7.538628 -2.15383 -0.201549
H -7.267041 -1.69814 1.512819",Low exact cone angle
ligand29509-0,[H]/C(=C(/[H])c1c([H])c([H])c(Br)c([H])c1[H])c1c([H])c([H])nc([H])c1[H],[[23]],[Li]<-n1ccc(C=Cc2ccc(Br)cc2)cc1,4.014500000000003,116.9465655726748,"26
ligand29509-0: TAHWIK-subgraph-0. Original M-L.
Re  4.8352  -0.0550  0.0209
Br -9.006645 0.05306 0.033076
C -7.113483 -0.079418 0.012037
C -6.503224 -1.343815 -0.000713
C -6.335069 1.093479 0.009331
C -5.106826 -1.425239 -0.016235
H -7.118538 -2.254279 0.001524
H -6.825015 2.077181 0.019383
C -4.942588 0.994332 -0.00624
C -4.292745 -0.265881 -0.019402
H -4.62737 -2.416627 -0.02624
H -4.349401 1.920508 -0.008274
C -2.840909 -0.421349 -0.036088
C -1.908318 0.571067 -0.039984
H -2.493944 -1.468641 -0.045833
C -0.459055 0.391337 -0.056718
H -2.24304 1.621648 -0.028958
C 0.183749 -0.871884 -0.081565
C 0.386231 1.527701 -0.054179
H -0.395305 -1.80587 -0.095308
C 1.576389 -0.939627 -0.093982
C 1.773817 1.368142 -0.067817
H -0.046352 2.539378 -0.044343
H 2.108841 -1.904302 -0.129713
N 2.358536 0.157576 -0.081033
H 2.459128 2.231714 -0.08202",Low exact cone angle
