Original ligand ID,Original isomer,Optimized ligand ID,Optimized isomer,Sampling region,Optimization objective,Minimization,Original encoded SMILES,Optimized encoded SMILES,Tanimoto similarity,Optimized metal center charge,Optimized HOMO-LUMO gap (eV),Optimized XYZ,Optimized final single point energy (Eh),Original log P,Optimized log P,Original G parameter,Optimized G parameter
uncond_bi-min10k-3370,cis,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-3370,cis,High log P,log P,False,Brc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1,BrC1=CC=CC2C3C=c4ccccc4=CN3(c3ccccc3Br)->[Ir]<-N12,0.2524271844660194,0.20106568248923778,2.4101396911934034,"81
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-3370-cis
Ir 0.015089 0.041857 0.044565
Br -0.238231 -2.927709 2.233086
C -1.513902 -2.55555 0.879843
C -2.156814 -3.534058 0.206963
C -3.163276 -3.182169 -0.786156
C -3.532338 -1.89571 -0.974212
C -2.954113 -0.764496 -0.171737
C -2.480403 0.401351 -1.034444
C -3.349647 0.969581 -2.089018
C -2.913575 2.102558 -2.739125
C -3.50639 2.607443 -3.95446
C -3.007031 3.727345 -4.570067
C -1.889773 4.445091 -4.00211
C -1.319938 4.041437 -2.82236
C -1.822022 2.87897 -2.12135
C -1.380187 2.582329 -0.850421
N -1.762709 1.412285 -0.111768
C -2.353843 1.781699 1.199026
C -1.558696 1.543823 2.33896
C -1.971391 1.908973 3.624721
C -3.218789 2.524752 3.796822
C -4.028263 2.774539 2.682169
C -3.602261 2.422293 1.387648
Br -4.776959 2.850815 -0.031021
N -1.705295 -1.1525 0.632025
H -1.923745 -4.585605 0.417737
H -3.636427 -3.990086 -1.363014
H -4.324221 -1.635577 -1.690596
H -3.724099 -0.408101 0.553053
H -1.57367 -0.02546 -1.562435
H -4.226932 0.413306 -2.447679
H -4.346824 2.049061 -4.39471
H -3.450612 4.083515 -5.511616
H -1.50429 5.334394 -4.522708
H -0.479499 4.599237 -2.382193
H -0.765545 3.28696 -0.278644
H -0.578472 1.058885 2.148544
H -1.313355 1.715558 4.484267
H -3.568659 2.818408 4.797698
H -5.007549 3.258771 2.802385
H -1.802396 -0.700683 1.558781
Br -0.102621 -2.485207 -2.409966
C 1.514929 -1.790056 -1.729958
C 2.603417 -1.653089 -2.524662
C 3.873108 -1.209339 -1.979258
C 3.990281 -0.9233 -0.664779
C 2.844361 -1.040759 0.297744
C 2.527792 0.233081 1.072244
C 3.491499 0.746177 2.070423
C 3.170923 1.92175 2.710871
C 3.863937 2.420769 3.874198
C 3.474806 3.589423 4.478263
C 2.375109 4.362457 3.949727
C 1.710041 3.960818 2.820219
C 2.093328 2.747168 2.130491
C 1.558597 2.447939 0.894875
N 1.861318 1.26304 0.13682
C 2.418267 1.637824 -1.189049
C 1.584491 1.423104 -2.300097
C 1.953126 1.805811 -3.592544
C 3.198803 2.413139 -3.800632
C 4.046677 2.645821 -2.710388
C 3.659944 2.278863 -1.409727
Br 4.904555 2.651195 -0.033109
N 1.497802 -1.457185 -0.319494
H 2.5143 -1.896847 -3.59086
H 4.733575 -1.10844 -2.655922
H 4.94241 -0.584475 -0.23056
H 3.099799 -1.807072 1.06411
H 1.598671 -0.053759 1.658636
H 4.337914 0.123048 2.396818
H 4.692538 1.822375 4.282894
H 3.99572 3.945439 5.379402
H 2.082783 5.293923 4.457119
H 0.888451 4.565313 2.40641
H 0.956225 3.179205 0.344267
H 0.618401 0.925079 -2.090539
H 1.265629 1.62462 -4.431369
H 3.517103 2.715608 -4.809523
H 5.025215 3.124066 -2.85675
H 1.165826 -2.284333 0.207494",-12160.587299128536,3.6968000000000014,3.620700000000002,41.05522839407927,46.5064459653032
uncond_bi-min10k-6756,cis,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-6756,cis,Low log P,G parameter,False,NC1CNCC2(N1)N->[Ir]<-N=C2c1cccnc1,NC1CNCC2(N1)N->[Ir]<-N=C2C(=O)O,0.4590163934426229,0.2627569951114416,3.4700503968608825,"53
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-6756-cis
Ir 0.358354 -0.417833 0.30924
N -3.200585 3.090785 -3.290126
C -2.321391 2.912755 -2.372575
C -0.855424 3.166353 -2.622984
O -0.027586 2.257568 -2.660317
O -0.56044 4.447622 -2.868918
C -2.822323 2.378904 -0.988166
N -3.353952 3.514031 -0.242385
C -1.716899 1.753394 -0.12381
N -1.199457 0.498717 -0.722256
C -2.324574 -0.462953 -0.947627
C -3.448793 0.155492 -1.809069
N -4.613713 -0.678502 -1.956516
N -3.876656 1.399631 -1.175784
H -2.808411 3.539304 -4.135222
H 0.398206 4.494384 -3.088093
H -4.097724 3.96949 -0.788914
H -2.626741 4.225816 -0.09311
H -2.157016 1.525103 0.86364
H -0.866183 2.444044 0.018093
H -0.809587 0.768208 -1.648295
H -1.922728 -1.371303 -1.440237
H -2.73325 -0.742103 0.043578
H -3.035353 0.320892 -2.840655
H -4.434952 -1.504163 -2.536399
H -4.979664 -0.977652 -1.044247
H -4.631718 1.796344 -1.754057
N 4.777603 2.043111 -0.209972
C 3.517108 1.88605 -0.075502
C 2.551194 3.036411 0.142132
O 1.351497 2.979759 -0.069834
O 3.19173 4.134559 0.577834
C 2.946033 0.45177 -0.149319
N 1.888745 0.305086 -1.230688
C 2.100087 0.12912 1.105873
N 1.965891 -1.270096 1.36702
C 2.908487 -2.255656 0.776638
C 4.262023 -1.585995 0.499546
N 5.255662 -2.427599 -0.113886
N 4.023615 -0.463932 -0.404148
H 5.054326 3.035809 -0.12347
H 2.525991 4.848813 0.689322
H 1.57183 1.200788 -1.634837
H 2.296227 -0.275451 -1.977658
H 2.168019 0.794678 1.988149
H -0.56476 -0.733892 1.568908
H 1.708479 -1.484389 2.337699
H 3.024753 -3.094921 1.488537
H 2.482456 -2.649851 -0.168714
H 4.680263 -1.256448 1.487122
H 4.89607 -2.885479 -0.960322
H 5.618618 -3.138453 0.529126
H 4.89725 0.061439 -0.56912",-1424.607849177155,-1.4179299999999984,-2.776629999999998,35.24590163934426,23.30892885564221
uncond_bi-min10k-8867,trans,cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-8867,cis,High log P,log P,True,Nc1c[nH]c2c1SC(=C1c3ccccn3->[Ir]<-n3ccccc31)S2,Nc1c[nH]c2c1SC(=C1CN->[Ir]<-n3ccccc31)S2,0.5308641975308642,0.05986596136893819,2.763942135163739,"61
cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-8867-cis
Ir -0.612478 0.074871 -0.048361
N -3.054258 -3.243096 1.352373
C -4.091116 -2.254679 1.068305
C -3.901861 -1.031148 1.939654
C -3.370731 0.1134 1.406842
S -2.963455 1.574704 2.349805
C -2.083964 2.292862 1.004922
N -1.718242 3.573183 0.840395
C -1.413976 3.842879 -0.51012
C -1.607711 2.692271 -1.254447
N -1.350158 2.467073 -2.582404
C -1.942367 1.637573 -0.278801
S -2.992622 0.153579 -0.372459
C -4.198623 -1.101182 3.37328
C -4.532046 -2.306168 4.035917
C -4.826316 -2.255751 5.4022
C -4.771408 -1.024954 6.076887
C -4.40329 0.114994 5.345725
N -4.133984 0.074451 4.036711
H -3.14077 -4.049137 0.721856
H -2.121117 -2.834327 1.211096
H -5.082986 -2.707376 1.286588
H -4.146598 -1.929348 -0.002733
H -1.695247 4.275393 1.581449
H -1.022696 4.820716 -0.80748
H -1.370941 3.264232 -3.217449
H -1.689288 1.592044 -2.98152
H -4.506096 -3.258766 3.490155
H -5.089141 -3.176875 5.943998
H -5.000542 -0.948351 7.149479
H -4.327638 1.101991 5.834425
N 2.067649 -1.893514 -4.52994
C 1.327563 -3.0406 -4.034383
C 1.125463 -2.978796 -2.533662
C 1.191675 -1.799018 -1.854538
S 1.405465 -0.18327 -2.603876
C 1.197601 0.685445 -1.02026
N 1.79668 1.920237 -0.813684
C 2.439208 1.93512 0.429844
C 2.284915 0.721388 1.088594
N 2.634121 0.374243 2.383519
C 1.446224 -0.06847 0.200888
S 0.971531 -1.768188 -0.054315
C 0.840669 -4.277286 -1.870067
C -0.19403 -4.420334 -0.915758
C -0.385044 -5.66834 -0.308221
C 0.432022 -6.740154 -0.691072
C 1.393384 -6.51448 -1.692333
N 1.595161 -5.323679 -2.268955
H 1.891587 -1.718094 -5.524055
H 3.079514 -2.014399 -4.405415
H 1.788434 -4.033612 -4.244883
H 0.323088 -3.056861 -4.515725
H 1.946462 2.611575 -1.545563
H 2.89177 2.859006 0.81043
H 2.83074 -0.620471 2.518246
H 3.362229 0.953349 2.806175
H -0.861821 -3.577315 -0.68041
H -1.171913 -5.80608 0.449746
H 0.317559 -7.737573 -0.242164
H 2.033014 -7.342641 -2.045467",-3062.401978542632,4.001800000000001,2.5172000000000008,41.62820308769695,39.606875696323414
uncond_bi-min10k-9545,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9545,cis,High log P,log P - G parameter,True,c1ccc(-c2c3n(->[Ir]<-n4ccccc4-3)nc3ccccc23)cc1,C1=N(Cc2cccc3ccccc23)->[Ir]<-n2ccccc21,0.4333333333333333,0.39585019423886986,3.115322765758183,"67
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9545-cis
Ir -0.012293 -0.160632 -0.132951
C -2.36905 -0.048247 0.942748
N -1.699606 0.902968 0.35353
C -2.056314 2.313751 0.449103
C -1.902402 2.908836 1.839482
C -1.14524 2.280822 2.821072
C -1.00639 2.846815 4.114471
C -1.631109 4.04212 4.421511
C -2.410598 4.725919 3.444208
C -3.060511 5.957685 3.745773
C -3.815833 6.620405 2.791304
C -3.949415 6.07172 1.490162
C -3.329174 4.873903 1.164217
C -2.550187 4.16051 2.122637
C -1.818243 -1.36527 0.582445
C -1.493426 -1.574301 -0.832691
C -1.148518 -2.923947 -1.195342
C -1.122182 -3.906664 -0.229998
C -1.489034 -3.5785 1.116829
N -1.832316 -2.370842 1.516914
H -3.190206 0.115966 1.666439
H -1.440702 2.878314 -0.280435
H -3.10831 2.412611 0.108125
H -0.632017 1.332606 2.600432
H -0.400303 2.324649 4.869085
H -1.535949 4.48268 5.425849
H -2.952926 6.374064 4.759364
H -4.315436 7.56858 3.039992
H -4.548432 6.600581 0.733663
H -3.440714 4.484683 0.142133
H -1.96026 -0.946619 -1.612866
H -0.952672 -3.158938 -2.252554
H -0.884714 -4.9494 -0.487553
H -1.525912 -4.378789 1.87832
C 2.277719 0.426057 -1.251638
N 1.375968 1.221966 -0.757053
C 1.382607 2.671799 -0.870586
C 1.483841 3.34807 0.483314
C 2.245463 2.764462 1.492067
C 2.374555 3.369345 2.766104
C 1.726829 4.564036 3.029729
C 0.947668 5.206916 2.026428
C 0.288114 6.44287 2.286533
C -0.452776 7.079559 1.30492
C -0.559168 6.500057 0.015221
C 0.064966 5.29412 -0.270386
C 0.825048 4.602295 0.719588
C 2.021155 -0.956771 -0.804039
C 1.760691 -1.132723 0.630386
C 1.733204 -2.496367 1.091046
C 1.920208 -3.526076 0.194889
C 2.194827 -3.21985 -1.178528
N 2.257663 -1.997174 -1.666661
H 3.088146 0.74016 -1.937425
H 2.219461 2.97321 -1.5406
H 0.444471 2.961303 -1.38432
H 2.773134 1.817815 1.299848
H 2.987936 2.884412 3.539663
H 1.809546 5.039928 4.018477
H 0.382505 6.887015 3.289075
H -0.95877 8.031374 1.521494
H -1.13856 7.013488 -0.766493
H -0.021336 4.886948 -1.288916
H 2.071142 -0.361668 1.357949
H 1.606281 -2.693883 2.166291
H 1.9251 -4.574671 0.527092
H 2.40538 -4.043209 -1.885242",-1634.463763754208,4.358800000000002,3.853900000000002,35.4368932038835,42.24892567244947
uncond_bi-min10k-3221,trans,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3221,trans,High G parameter,log P - G parameter,True,C=C(C)C1(S)CS(C(C)C)->[Ir]<-S1,C=CC1(S)CS(C(C)C)->[Ir]<-S1,0.5384615384615384,0.2024269495068329,3.7765322401494434,"49
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3221-trans
Ir -0.288503 -0.703548 -0.506802
C 0.057823 4.648591 -0.273978
C -0.315197 3.408294 0.080396
C -1.684948 2.957178 0.514588
S -2.86673 4.369583 0.504731
S -1.543669 2.188648 2.225713
C -2.177441 1.829529 -0.40934
S -3.679686 1.030409 0.221029
C -3.403111 -0.711538 -0.326478
C -3.578336 -0.881802 -1.836052
C -2.127211 -1.321112 0.286993
H -0.643011 5.499279 -0.272155
H 1.094702 4.856716 -0.57891
H 0.419467 2.584433 0.073946
H -3.880204 3.65721 1.073318
H -0.711958 3.167858 2.692381
H -1.349824 1.033248 -0.406313
H -2.272729 2.207074 -1.446808
H -4.258362 -1.215324 0.179298
H -2.869976 -0.253433 -2.414292
H -4.600628 -0.594151 -2.146742
H -3.414689 -1.940181 -2.130012
H -2.178529 -2.422484 0.134348
H -0.754709 -0.812863 -2.101584
H -2.140457 -1.132071 1.381789
C 1.298597 -3.81973 2.770376
C 0.820778 -2.862649 1.956244
C 1.613211 -1.751291 1.31471
S 0.576693 -0.047766 1.60991
S 3.34058 -1.619201 1.836897
C 1.430087 -1.798438 -0.199859
S 2.117625 -0.615563 -1.38367
C 3.232137 0.684631 -0.614082
C 4.681318 0.220651 -0.732273
C 2.963917 1.967507 -1.40446
H 2.360963 -3.875621 3.054022
H 0.626866 -4.597082 3.163939
H -0.244718 -2.875094 1.669532
H -0.311562 -0.572181 2.511119
H 3.074643 -1.685553 3.173514
H -0.695198 -1.737119 -1.735533
H 1.463898 -2.822635 -0.617545
H 2.9248 0.794046 0.445994
H 5.344014 0.99823 -0.298799
H 4.969065 0.090205 -1.795026
H 4.87526 -0.725326 -0.193755
H 1.900926 2.270586 -1.373167
H 3.573532 2.786787 -0.972847
H 3.258474 1.854151 -2.468186",-3042.400180987414,3.2600000000000025,2.8699000000000017,50.23078147381824,47.70810122552921
uncond_bi-min10k-6811,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-6811,trans,Center,log P - G parameter,True,C(c1cccc2c1OCO2)=N1->[Ir]<-O=C(c2ccccc2)N1,CN1C=S->[Ir]<-N1=Cc1cccc2c1OCO2,0.4102564102564102,0.18488028472259202,2.6500080609517873,"51
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-6811-trans
Ir -0.175497 -0.235941 0.07429
C -3.709428 -2.273631 1.501346
N -2.761014 -1.289039 0.995849
C -3.044523 0.032784 1.001145
S -1.976642 1.180244 0.43666
N -1.597926 -1.67803 0.30703
C -1.542187 -2.960361 -0.043379
C -0.706445 -3.507375 -1.080777
C -0.300023 -2.800143 -2.261322
C 0.427286 -3.432743 -3.265985
C 0.801816 -4.799809 -3.177424
C 0.384179 -5.492441 -2.04826
C -0.358242 -4.868647 -1.033602
O -0.625183 -5.754986 -0.038569
C -0.100739 -7.025165 -0.486207
O 0.603341 -6.79711 -1.707843
H -4.174161 -2.855227 0.677941
H -4.501704 -1.733507 2.047211
H -3.211553 -2.967296 2.207803
H -4.029415 0.312211 1.405797
H -2.219376 -3.673231 0.450656
H -0.595755 -1.745652 -2.361009
H 0.707049 -2.864779 -4.165229
H 1.378724 -5.297409 -3.968628
H 0.593981 -7.424222 0.283693
H -0.946828 -7.729692 -0.657232
C 3.458688 1.691378 -1.289804
N 2.461792 0.747109 -0.799723
C 2.728371 -0.576592 -0.721446
S 1.612562 -1.677832 -0.161286
N 1.26165 1.190806 -0.223118
C 1.150389 2.510018 -0.07421
C 0.300971 3.159834 0.890323
C -0.004554 2.617781 2.183774
C -0.741054 3.345528 3.114886
C -1.230481 4.648478 2.833591
C -0.916337 5.181779 1.590207
C -0.16054 4.464607 0.648934
O -0.005965 5.19969 -0.483073
C -0.615155 6.481451 -0.210546
O -1.259721 6.39336 1.061267
H 3.794232 2.373638 -0.481796
H 3.058901 2.289239 -2.133261
H 4.325391 1.114674 -1.654003
H 3.736795 -0.884803 -1.037042
H 1.787349 3.170777 -0.681733
H 0.378343 1.61737 2.429351
H -0.940266 2.906855 4.103295
H -1.817282 5.220003 3.565349
H -1.363498 6.705199 -1.000713
H 0.177368 7.264651 -0.185044",-2193.401052105821,2.1792,1.6381999999999999,39.21693458538915,41.3337577590323
uncond_bi-min10k-984,cis,cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-984,trans,High G parameter,log P - G parameter,False,NC12NC(Cl)=CN1C=[Be]->[Ir]<-n1ccccc12,Clc1ccc2c(c1)COC1=N2->[Ir]<-n2ccccc21,0.2692307692307692,0.3996234568104536,3.461424387420904,"53
cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-984-trans
Ir 0.042562 -0.041206 -0.027258
Cl -2.827981 6.779248 -0.554002
C -2.459229 5.086933 -0.60584
C -1.405069 4.576731 0.173865
C -1.101896 3.212441 0.122551
C -1.83794 2.360085 -0.716376
C -2.912679 2.872616 -1.477377
C -3.227094 4.233869 -1.420098
C -3.648574 1.87689 -2.327175
O -3.739051 0.598913 -1.642895
C -2.631495 0.177054 -1.059075
N -1.609206 0.965159 -0.740945
C -2.530711 -1.199097 -0.582981
C -1.348118 -1.466689 0.169706
C -1.320619 -2.69102 0.863791
C -2.377848 -3.594794 0.671623
C -3.42677 -3.261574 -0.210027
N -3.514458 -2.076685 -0.82486
H -0.838977 5.252925 0.829448
H -0.306184 2.793606 0.754919
H -4.064136 4.644668 -2.002839
H -4.690724 2.177696 -2.536387
H -3.129419 1.697695 -3.297312
H -0.348919 0.385238 1.415829
H -0.495634 -2.947826 1.543669
H -2.39056 -4.561042 1.198773
H -4.236105 -3.983647 -0.413453
Cl 4.127265 -6.154477 2.213683
C 3.432684 -4.636011 1.761578
C 2.394252 -4.596734 0.812249
C 1.83049 -3.36959 0.448435
C 2.289627 -2.18425 1.048293
C 3.348969 -2.22522 1.984573
C 3.924814 -3.448817 2.337356
C 3.778262 -0.908064 2.570002
O 3.690279 0.154094 1.567615
C 2.606262 0.129588 0.818758
N 1.810384 -0.91596 0.657827
C 2.239008 1.322993 0.023551
C 1.696343 1.117789 -1.296668
C 1.404857 2.281322 -2.059593
C 1.654001 3.532148 -1.50871
C 2.226538 3.607304 -0.21285
N 2.506092 2.545222 0.538664
H 2.045793 -5.531571 0.351792
H 1.046604 -3.324929 -0.320318
H 4.749998 -3.495983 3.062513
H 3.133401 -0.598016 3.423424
H 4.830705 -0.910201 2.905112
H 1.813951 0.147787 -1.818064
H 1.028488 2.182729 -3.088634
H 1.444131 4.453838 -2.070237
H 2.475573 4.59228 0.220396",-2394.36286722875,0.6390900000000004,3.3435000000000015,45.949387235397104,53.111570905618336
uncond_bi-min10k-5601,trans,cond_bi-isolated_ligands-O5_optimized-uncond_bi-min10k-5601,cis,Low log P,log P + G parameter,False,NC1NC(=N2->[Ir]<-N=CC23CC=CC=N3)NC1N,CN1C(=N2->[Ir]<-N=CC23CC=CC=N3)CNC1N,0.53125,0.35644255745614706,2.9040535629443314,"65
cond_bi-isolated_ligands-O5_optimized-uncond_bi-min10k-5601-cis
Ir -0.380528 -0.7539 -0.598495
C -0.492481 4.704529 0.970419
N -0.86841 4.208429 -0.331656
C -1.287518 2.933181 -0.569251
N -1.253709 2.02482 0.366033
C -1.745814 0.719234 0.143186
C -1.726424 -1.471519 -1.663715
N -2.483533 -2.067554 -2.368508
C -1.656864 -0.168894 1.418118
C -2.96644 -0.636863 1.957454
C -4.092726 -0.515713 1.212922
C -4.030272 0.138408 -0.089459
N -2.980737 0.720193 -0.580983
C -1.636835 2.842178 -2.037565
N -1.094581 4.077705 -2.588383
C -0.881329 5.061902 -1.537945
N -1.849949 6.127525 -1.551378
H -0.78876 5.769119 1.060723
H 0.599732 4.607819 1.163458
H -1.020001 4.109152 1.740653
H 0.234159 -0.256847 -1.97219
H -3.315152 -2.172741 -2.934176
H -1.019523 0.327097 2.17695
H -1.044612 -1.15133 1.245877
H -2.988568 -1.07581 2.968024
H -5.067272 -0.861808 1.588401
H -4.956386 0.18262 -0.696471
H -1.168355 1.926543 -2.46796
H -2.735483 2.699295 -2.144183
H -1.637697 4.484376 -3.353019
H 0.118061 5.556578 -1.629759
H -2.771685 5.833232 -1.206772
H -1.546921 6.967745 -1.048568
C 3.710274 0.044965 2.686732
N 3.231002 0.901904 1.623313
C 2.196596 0.702199 0.78041
N 1.515582 -0.383443 0.471639
C 1.990196 -1.766214 0.486477
C 1.606621 -2.562197 1.743656
N 1.041716 -1.999309 2.738675
C 3.476105 -1.980316 0.12396
C 3.725509 -3.3613 -0.423678
C 2.73367 -4.063985 -1.024993
C 1.436113 -3.421762 -1.201225
N 1.100841 -2.335031 -0.577609
C 1.878097 2.006155 0.103802
N 2.67382 2.980204 0.835216
C 3.775766 2.307727 1.509066
N 4.110298 2.857737 2.77612
H 2.897741 -0.630182 3.009083
H 4.610994 -0.539221 2.397078
H 4.001304 0.71087 3.523289
H 1.833272 -3.650856 1.673722
H 0.834294 -2.692886 3.47786
H 3.78481 -1.226403 -0.637845
H 4.115605 -1.802884 1.008245
H 4.74949 -3.764047 -0.375791
H 2.907592 -5.053716 -1.470479
H 0.716939 -3.814162 -1.94301
H 2.128842 1.902188 -0.980324
H 0.784889 2.181455 0.185664
H 2.988655 3.768368 0.263928
H 4.720841 2.237848 0.90855
H 3.327709 3.386022 3.177367
H 4.971076 3.407579 2.784213",-1541.443591470766,-1.518629999999999,-0.46122999999999953,40.6812032468566,65.82046792933312
uncond_bi-min10k-7621,trans,cond_bi-isolated_ligands-O4_optimized-uncond_bi-min10k-7621,trans,High log P,G parameter,True,CC1=N->[Ir]<-N(c2ccccc2)=CC12C=CC=CC2,C1=CCC2(C=C1)N->[Ir]<-n21ccnc1,0.2432432432432432,0.2442700675854299,3.4519820363935465,"47
cond_bi-isolated_ligands-O4_optimized-uncond_bi-min10k-7621-trans
Ir 0.068725 -0.034099 -0.350172
N -3.669676 -1.212965 1.477744
C -2.945298 -0.778952 0.305395
N -2.688292 0.675696 0.471042
C -3.335785 1.593655 1.227504
C -2.580105 2.780487 1.111043
N -1.504602 2.592968 0.318397
C -1.549333 1.29053 -0.057897
C -1.547595 -1.436204 0.141294
C -1.062088 -1.830002 -1.127365
C -1.802964 -1.471829 -2.340947
C -3.096155 -1.07189 -2.254288
C -3.833539 -1.005563 -0.946093
H -4.081784 -2.140937 1.339192
H -3.063563 -1.255996 2.306574
H -4.243658 1.341821 1.786563
H -2.802224 3.75059 1.575502
H -1.288131 1.044062 -1.175982
H -1.177204 -1.968321 1.034717
H -0.307702 -2.634427 -1.173259
H -1.308061 -1.582319 -3.317239
H -3.669788 -0.858931 -3.169986
H -4.381844 -1.968551 -0.81829
H -4.620898 -0.226078 -0.964552
N 3.657761 1.087264 1.782073
C 3.025287 0.690153 0.545641
N 2.759818 -0.769514 0.645542
C 3.346816 -1.708298 1.424727
C 2.60646 -2.892092 1.2143
N 1.597483 -2.682394 0.344269
C 1.667845 -1.369295 0.009977
C 1.642526 1.35241 0.295443
C 1.252601 1.777723 -0.995935
C 2.082888 1.448497 -2.159295
C 3.367494 1.048802 -1.986007
C 4.004741 0.954162 -0.627784
H 4.081732 2.016789 1.702911
H 2.989927 1.108335 2.562875
H 4.205451 -1.471882 2.062822
H 2.793622 -3.874808 1.667528
H 1.491983 -1.089835 -1.114157
H 1.207052 1.864662 1.170947
H 0.50443 2.585037 -1.079093
H 1.660854 1.580263 -3.166697
H 4.008073 0.856833 -2.86103
H 4.796433 0.179288 -0.60433
H 4.534826 1.916784 -0.435821",-1131.007392396104,3.9310700000000014,1.0107,42.86964825720198,45.400286487346804
uncond_bi-min10k-270,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-270,trans,Low log P,log P - G parameter,True,C1=NCC23C=N->[Ir]<-N12C=NC3,CC(C)N1C=NCC12C=N->[Ir]<-N2(C)C,0.2456140350877192,0.3144334588115525,3.235923629600401,"63
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-270-trans
Ir 0.106107 0.040896 0.007359
C -5.397505 -2.497671 0.328476
C -5.11811 -1.253449 -0.528353
C -5.338431 0.046212 0.244617
N -3.820859 -1.325753 -1.250452
C -3.730533 -2.1134 -2.403918
N -2.686358 -1.978088 -3.140076
C -1.91495 -0.923061 -2.524129
C -2.542638 -0.655726 -1.091105
C -2.523763 0.81906 -0.831829
N -1.396364 1.300953 -0.378168
N -1.584819 -1.265967 -0.010504
C -2.175805 -1.182424 1.354347
C -1.298796 -2.691926 -0.294097
H -4.790324 -2.526331 1.255075
H -5.203477 -3.430333 -0.237557
H -6.462351 -2.510232 0.635046
H -5.8767 -1.259006 -1.341437
H -5.333532 0.932422 -0.41818
H -6.335367 0.009174 0.72539
H -4.595749 0.198139 1.051714
H -4.557406 -2.807052 -2.635154
H -1.978643 -0.004363 -3.149074
H -0.83188 -1.139209 -2.415223
H -3.361454 1.461274 -1.142907
H -1.369523 2.327244 -0.292522
H -2.458176 -0.141247 1.584257
H -1.411183 -1.498407 2.086519
H -3.059854 -1.844673 1.443461
H -0.776468 -2.808834 -1.258292
H -0.662006 -3.090468 0.517974
H -2.237442 -3.283945 -0.31323
C 2.342982 -1.3321 -2.888758
C 2.558107 0.18169 -2.973611
C 1.275093 0.915853 -3.38184
N 3.225321 0.777036 -1.78909
C 4.315595 1.634191 -1.96371
N 4.992587 1.96173 -0.924794
C 4.408365 1.195794 0.163343
C 3.048423 0.589731 -0.35248
C 2.834853 -0.835029 0.072039
N 1.607261 -1.224666 0.291776
N 1.780225 1.351985 0.207415
C 1.644181 2.685585 -0.42167
C 1.907841 1.549412 1.684976
H 3.254304 -1.856423 -2.540851
H 1.500448 -1.585165 -2.21739
H 2.096392 -1.717527 -3.897454
H 3.304271 0.343509 -3.780317
H 0.515589 0.825766 -2.575032
H 1.468591 1.98766 -3.587489
H 0.858015 0.470279 -4.307066
H 4.542243 1.987128 -2.985025
H 4.281921 1.811174 1.072912
H 5.104063 0.374206 0.446305
H 3.696214 -1.516699 0.170111
H 1.517106 -2.211142 0.577713
H 0.807851 3.219579 0.068051
H 2.566868 3.287542 -0.281604
H 1.433049 2.583799 -1.496572
H 2.635713 2.351641 1.928416
H 2.219031 0.608012 2.171763
H 0.916972 1.831983 2.083855",-1248.874438954943,-0.23943,0.6461699999999999,37.243355085150405,41.325799777176506
