Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,Sampling region
uncond_bi-min10k-6452,trans,5828,0.1168699999999999,0.2795713550188038,"65
uncond_bi-min10k-6452-trans
Ir -0.0 -0.0 -0.123922
C -2.335919 3.798613 -3.494693
C -2.728558 4.281434 -2.235739
C -2.471191 3.535002 -1.076671
C -1.796396 2.303787 -1.18136
N -1.527904 1.490858 0.025105
C -1.193977 2.342011 1.246484
N -2.4314 2.398584 1.993576
C -2.929808 1.033037 1.939449
C -2.831143 0.776588 0.425797
C -2.830905 -0.654514 -0.009817
C -4.022773 -1.36977 -0.166894
C -3.983408 -2.715866 -0.553337
C -2.728984 -3.294327 -0.797768
C -1.576737 -2.526159 -0.637772
N -1.604001 -1.222927 -0.234346
C -1.414176 1.81057 -2.437131
C -1.686364 2.559131 -3.592391
H -2.541729 4.388745 -4.400045
H -3.248911 5.247305 -2.152219
H -2.815383 3.891773 -0.09408
H -0.841215 3.343178 0.933221
H -0.368725 1.801697 1.767593
H -2.307537 2.760939 2.945105
H -3.975441 0.957355 2.296684
H -2.303068 0.288112 2.491805
H -3.671656 1.309545 -0.060681
H -4.980914 -0.86021 0.011967
H -4.91024 -3.294021 -0.676779
H -2.633361 -4.339148 -1.125326
H -0.584915 -2.938642 -0.864522
H -0.881999 0.845484 -2.469039
H -1.379688 2.1711 -4.575239
C 2.335919 -3.798613 -3.494693
C 2.728559 -4.281433 -2.235739
C 2.471191 -3.535001 -1.076671
C 1.796396 -2.303787 -1.18136
N 1.527904 -1.490858 0.025105
C 1.193977 -2.342011 1.246484
N 2.431399 -2.398583 1.993576
C 2.929807 -1.033037 1.939449
C 2.831143 -0.776588 0.425797
C 2.830904 0.654514 -0.009817
C 4.022773 1.369769 -0.166894
C 3.983408 2.715866 -0.553337
C 2.728984 3.294326 -0.797768
C 1.576737 2.526159 -0.637772
N 1.604001 1.222927 -0.234346
C 1.414175 -1.810571 -2.437131
C 1.686363 -2.559131 -3.592391
H 2.54173 -4.388745 -4.400045
H 3.248912 -5.247304 -2.152219
H 2.815384 -3.891772 -0.094081
H 0.841216 -3.343178 0.933221
H 0.368725 -1.801698 1.767593
H 2.307536 -2.760939 2.945105
H 3.975441 -0.957355 2.296684
H 2.303067 -0.288112 2.491805
H 3.671656 -1.309545 -0.06068
H 4.980913 0.86021 0.011967
H 4.910241 3.29402 -0.67678
H 2.633361 4.339148 -1.125326
H 0.584915 2.938642 -0.864521
H 0.881998 -0.845485 -2.469039
H 1.379687 -2.1711 -4.575239",-1516.680275819677,2.1899999999999995,44.198631227120806,High G parameter
uncond_bi-min10k-6263,cis,5729,0.12138,0.2705894466495431,"63
uncond_bi-min10k-6263-cis
Ir -0.554014 -0.054589 0.053462
N -1.982098 1.307352 0.777692
C -3.322885 0.794755 0.350534
C -3.298524 -0.683085 0.682394
C -4.429594 -1.384775 1.099711
C -4.315586 -2.741386 1.43541
C -3.044387 -3.332758 1.377598
C -1.948 -2.573607 0.967209
N -2.058871 -1.269026 0.583833
N -4.386837 1.496713 1.057072
C -5.083565 2.099718 0.162584
O -4.756526 1.978192 -1.137963
C -3.60438 1.093703 -1.19846
C -2.487873 1.727644 -1.981271
C -1.710676 0.937546 -2.851243
C -0.635572 1.50347 -3.551888
C -0.290928 2.851902 -3.348331
C -1.061233 3.645675 -2.480163
C -2.168489 3.090405 -1.816028
H -1.868821 2.276084 0.437173
H -1.991791 1.36162 1.810987
H -5.384359 -0.847078 1.180969
H -5.19366 -3.315507 1.763499
H -2.888083 -4.381014 1.669459
H -0.93247 -2.991182 0.958455
H -5.956255 2.743306 0.361899
H -3.932813 0.156955 -1.689677
H -1.973168 -0.119068 -3.0057
H -0.068572 0.886732 -4.265253
H 0.55337 3.295566 -3.898352
H -0.822413 4.711826 -2.349239
H -2.808677 3.733024 -1.190375
N 1.017673 1.24971 -0.404771
C 2.335115 0.537545 -0.301015
C 2.102811 -0.894083 -0.756758
C 3.139744 -1.739629 -1.158961
C 2.853623 -3.039278 -1.595111
C 1.510788 -3.441321 -1.637349
C 0.521371 -2.56708 -1.190052
N 0.798792 -1.32416 -0.700079
N 2.752566 0.535221 1.104412
C 3.953781 0.98667 1.119502
O 4.53141 1.396489 -0.03225
C 3.484021 1.35165 -1.03029
C 4.001122 0.886418 -2.367314
C 5.367909 0.62836 -2.575123
C 5.818662 0.19592 -3.832579
C 4.913403 0.02413 -4.889997
C 3.549688 0.293456 -4.688713
C 3.097358 0.724822 -3.43533
H 1.070772 2.070857 0.21678
H 0.877259 1.616775 -1.365959
H 4.173657 -1.372847 -1.14423
H 3.660623 -3.713339 -1.914837
H 1.220194 -4.433654 -2.010616
H -0.540402 -2.845429 -1.209926
H 4.589776 1.071611 2.015399
H 3.112148 2.399144 -1.134526
H 6.077035 0.76844 -1.747297
H 6.889917 -0.00302 -3.985904
H 5.270091 -0.313259 -5.874497
H 2.83438 0.167528 -5.51561
H 2.025652 0.930759 -3.291853",-1664.659404006355,1.9929,47.22266433232532,High G parameter
uncond_bi-min10k-6144,cis,5651,0.095997,0.3890124254956787,"63
uncond_bi-min10k-6144-cis
Ir 0.085313 -0.061034 -0.045283
C -1.680579 -0.908517 2.649926
N -1.191269 -2.257836 2.400974
C -0.762569 -3.09327 3.399834
C -0.633203 -4.388733 2.898924
C -1.027475 -4.33869 1.544511
C -1.346952 -3.003942 1.231683
C -1.851061 -2.50246 -0.040194
C -2.718353 -3.324063 -0.801429
C -3.300006 -2.850374 -1.975243
C -3.103076 -1.509052 -2.337469
C -2.239119 -0.727825 -1.564805
C -2.118092 0.731599 -1.665904
C -2.910544 1.543133 -2.491171
C -2.883505 2.933677 -2.333613
C -2.090193 3.474424 -1.309202
C -1.297492 2.622094 -0.538543
N -1.242764 1.281044 -0.749872
N -1.514525 -1.262408 -0.52102
H -2.753625 -0.828543 2.382562
H -1.102913 -0.170211 2.044315
H -1.566696 -0.684978 3.725805
H -0.616772 -2.707701 4.415339
H -0.299141 -5.266815 3.461732
H -1.049226 -5.172179 0.836284
H -2.95614 -4.325242 -0.419177
H -3.959809 -3.497468 -2.570875
H -3.631118 -1.074231 -3.196147
H -3.570381 1.080679 -3.237359
H -3.499863 3.580796 -2.973679
H -2.084071 4.553002 -1.097993
H -0.674483 3.005882 0.279834
C 1.715562 -1.266757 -2.683961
N 1.045778 -2.524127 -2.3805
C 0.503177 -3.334621 -3.343595
C 0.188915 -4.573778 -2.785123
C 0.584801 -4.518191 -1.431499
C 1.091224 -3.229664 -1.177112
C 1.661714 -2.745822 0.072955
C 2.406237 -3.643865 0.876747
C 3.050166 -3.200659 2.029846
C 3.045482 -1.82894 2.326062
C 2.300153 -0.971764 1.511484
C 2.386549 0.493285 1.540188
C 3.291052 1.224539 2.324061
C 3.45816 2.595805 2.098499
C 2.740794 3.192673 1.049665
C 1.830964 2.423687 0.321899
N 1.591051 1.115158 0.597867
N 1.50481 -1.44907 0.49197
H 2.783443 -1.315018 -2.390261
H 1.655209 -1.088172 -3.772451
H 1.229388 -0.428704 -2.129953
H 0.41519 -2.979387 -4.376684
H -0.26709 -5.420133 -3.309602
H 0.485635 -5.311884 -0.685056
H 2.499325 -4.6859 0.544307
H 3.612146 -3.904848 2.660039
H 3.630051 -1.431738 3.166117
H 3.885963 0.711326 3.091476
H 4.164042 3.180192 2.7056
H 2.884093 4.250117 0.78654
H 1.260976 2.850679 -0.513421",-1590.476235589307,3.1491000000000016,44.62836224733408,High G parameter
uncond_bi-min10k-4527,trans,4444,0.08539,0.2880245611218496,"59
uncond_bi-min10k-4527-trans
Ir -0.016599 -0.00231 0.466571
S -4.098524 -1.130788 3.552646
C -2.794797 -0.680728 2.285528
N -1.663606 0.002188 2.8219
C -1.676857 1.44684 2.867884
C -2.033968 2.012791 1.508983
C -2.938204 3.078716 1.396249
C -3.359412 3.522401 0.136399
C -2.88466 2.845242 -0.994842
C -1.977114 1.798272 -0.822846
N -1.5224 1.398263 0.397641
C -2.407952 -1.807808 1.317048
C -3.153659 -2.993804 1.252577
C -2.889167 -3.965931 0.281859
C -1.873426 -3.702433 -0.644224
C -1.16791 -2.505049 -0.542249
N -1.381068 -1.567982 0.427391
H -3.327452 -2.050904 4.201259
H -3.368448 0.044332 1.668586
H -1.247419 -0.44767 3.637489
H -0.659429 1.792787 3.154231
H -2.392068 1.871566 3.61443
H -3.327619 3.540639 2.31541
H -4.066171 4.359882 0.042857
H -3.209214 3.117583 -2.009024
H -1.574228 1.229644 -1.673333
H -3.969131 -3.123347 1.977206
H -3.478524 -4.893321 0.240489
H -1.628772 -4.401924 -1.455944
H -0.391353 -2.253841 -1.273802
S 3.986706 1.146163 3.649224
C 2.723387 0.682248 2.345008
N 1.581576 -0.004799 2.848548
C 1.592363 -1.448891 2.894979
C 1.987805 -2.010955 1.545363
C 2.905777 -3.066795 1.451915
C 3.359045 -3.504384 0.201018
C 2.900359 -2.832299 -0.939808
C 1.977487 -1.795685 -0.786834
N 1.494327 -1.400169 0.423867
C 2.361012 1.803094 1.359545
C 3.11419 2.984879 1.301626
C 2.875641 3.950286 0.317709
C 1.877706 3.685275 -0.627103
C 1.163553 2.492535 -0.530343
N 1.352225 1.561684 0.450115
H 3.19456 2.069511 4.267297
H 3.320705 -0.042119 1.749794
H 1.125727 0.448899 3.639937
H 0.566004 -1.793231 3.149048
H 2.284611 -1.875205 3.661965
H 3.27952 -3.525607 2.379096
H 4.076993 -4.333833 0.122113
H 3.248619 -3.101173 -1.947016
H 1.584869 -1.232716 -1.645889
H 3.913773 3.116321 2.043467
H 3.470942 4.874104 0.281272
H 1.653526 4.379789 -1.44894
H 0.400609 2.239766 -1.275538",-2158.101793210062,2.1948,45.30479070507719,High G parameter
uncond_bi-min10k-3803,cis,3803,0.113974,0.215793161451907,"57
uncond_bi-min10k-3803-cis
Ir 0.112452 0.401973 1.065006
N -6.54451 -1.508837 -0.047172
C -5.255777 -1.032011 -0.079784
N -4.992674 0.284837 -0.028439
N -3.639262 0.37694 0.008403
C -3.030933 1.677562 -0.11741
P -1.618955 1.95198 1.076384
C -3.023972 -0.851173 -0.040268
P -1.255071 -1.076834 0.048551
C -4.050036 -1.811088 -0.112423
C -3.93079 -3.274505 -0.16183
C -4.664882 -4.058583 0.762775
C -4.580406 -5.455234 0.775351
C -3.745237 -6.113427 -0.140476
C -3.015848 -5.372 -1.08052
C -3.122931 -3.973384 -1.096256
Br -2.193071 -3.043038 -2.486364
H -6.69752 -2.420636 -0.479838
H -7.270828 -0.820796 -0.252838
H -2.615529 1.842011 -1.138358
H -3.827607 2.424189 0.063558
H -2.289943 2.12115 2.326651
H -1.323283 3.320383 0.77106
H 0.207743 0.682528 2.630307
H -1.185395 -2.4752 0.323222
H -5.304334 -3.535899 1.490242
H -5.161715 -6.03188 1.509858
H -3.665678 -7.210707 -0.136182
H -2.375984 -5.875978 -1.818345
N 5.95507 -2.360076 -1.586683
C 4.871269 -1.73109 -1.029906
N 4.672203 -0.4096 -1.159885
N 3.577317 -0.123609 -0.414996
C 3.025935 1.204458 -0.625581
P 1.931875 1.837927 0.744827
C 3.043279 -1.254625 0.166434
P 1.692954 -1.276787 1.362232
C 3.860941 -2.330838 -0.207926
C 3.7602 -3.755179 0.157352
C 4.834999 -4.364798 0.848534
C 4.80806 -5.719342 1.200399
C 3.693722 -6.50415 0.866845
C 2.618438 -5.935701 0.169803
C 2.659206 -4.579411 -0.18812
Br 1.189929 -3.893229 -1.206575
H 5.865874 -3.362104 -1.755117
H 6.448359 -1.843377 -2.315821
H 2.408079 1.227876 -1.551882
H 3.88727 1.885075 -0.772642
H 1.715676 3.167939 0.25981
H 2.892318 2.141084 1.766253
H 2.340228 -1.275909 2.638877
H 1.265991 -2.634174 1.291483
H 5.703632 -3.741749 1.110549
H 5.657453 -6.162301 1.740857
H 3.659212 -7.569264 1.140287
H 1.749289 -6.54621 -0.112752",-7721.20124606667,2.2278,50.18303358268344,High G parameter
uncond_bi-min10k-2090,cis,2380,0.1296169999999999,0.3248127985524844,"51
uncond_bi-min10k-2090-cis
Ir -0.078632 -0.303289 -0.017626
N -1.403478 1.03277 -0.578683
C -2.601025 0.635674 -0.93392
C -2.838366 -0.838904 -0.880703
N -1.514237 -1.501357 -1.017459
O -3.712684 -1.247978 -1.943329
C -4.6533 -2.074967 -1.375019
N -4.659269 -2.223308 -0.110559
C -3.60966 -1.372493 0.436854
C -2.700838 -2.069863 1.422353
C -2.428914 -3.446971 1.287175
C -1.49131 -4.07256 2.125195
C -0.838721 -3.332492 3.127418
C -1.12943 -1.966778 3.287742
C -2.039198 -1.334084 2.42511
H -1.260234 2.0534 -0.60887
H -3.406115 1.325339 -1.233184
H -1.245272 -1.553955 -2.017672
H -1.57695 -2.473354 -0.669093
H -5.343982 -2.542363 -2.094528
H -4.085641 -0.501315 0.935449
H -2.992102 -4.036473 0.545899
H -1.29733 -5.150735 2.020475
H -0.131839 -3.830889 3.808526
H -0.648072 -1.389062 4.091412
H -2.261499 -0.264303 2.553861
N 1.350289 0.790873 0.767913
C 2.508006 0.235186 1.03018
C 2.619423 -1.218864 0.701452
N 1.243488 -1.780686 0.73439
O 3.455784 -1.887988 1.657299
C 4.331849 -2.66173 0.932501
N 4.327416 -2.571875 -0.33747
C 3.343748 -1.559833 -0.703317
C 2.383751 -1.995611 -1.78622
C 2.003565 -3.348923 -1.897146
C 1.024549 -3.739218 -2.825681
C 0.437122 -2.782651 -3.672984
C 0.834404 -1.437108 -3.588044
C 1.787069 -1.042389 -2.634744
H 1.293233 1.796422 0.988629
H 3.367159 0.78633 1.444309
H 1.221633 -2.675697 0.216421
H 0.965935 -1.989471 1.711678
H 4.984828 -3.305068 1.543198
H 3.883051 -0.650103 -1.04318
H 2.515235 -4.103948 -1.278802
H 0.746296 -4.800229 -2.914285
H -0.302701 -3.09407 -4.426419
H 0.404044 -0.688548 -4.270559
H 2.093372 0.012336 -2.57173",-1357.603860364226,1.0907699999999998,45.71064777972306,High G parameter
uncond_bi-min10k-1651,cis,1963,0.169004,0.0074473175067994,"49
uncond_bi-min10k-1651-cis
Ir -0.449028 -0.038849 -0.279888
C -0.776723 4.242908 -2.232779
C -1.076136 2.932023 -2.252659
C -2.35816 2.360721 -1.743725
S -2.128712 1.563846 -0.058408
C -3.686256 0.571324 0.012093
C -3.658494 -0.634899 -0.903235
S -2.082343 -1.605588 -0.794516
C -2.468839 -2.718303 0.64694
C -2.684424 -2.114621 2.009969
C -1.923145 -1.161279 2.574945
H 0.17725 4.617993 -2.633563
H -1.477638 4.991511 -1.827195
H -0.357521 2.199712 -2.660304
H -3.132043 3.139494 -1.588528
H -2.747259 1.573968 -2.419558
H -3.783769 0.278884 1.074761
H -4.517156 1.26056 -0.243341
H -3.738095 -0.354631 -1.972586
H -4.487604 -1.336961 -0.681741
H -3.343634 -3.312149 0.313981
H -1.604312 -3.417875 0.646638
H -3.518179 -2.557202 2.583809
H -2.120789 -0.805797 3.598109
H -1.090684 -0.695902 1.997671
C 0.611296 3.156548 3.352959
C 0.615104 1.962701 2.734148
C 1.70873 1.493519 1.829048
S 1.136097 1.611289 0.051492
C 2.621319 0.95032 -0.830353
C 2.842174 -0.526931 -0.590908
S 1.260253 -1.475528 -0.859316
C 1.584627 -2.901633 0.321119
C 1.681184 -2.547504 1.764424
C 0.815879 -2.956423 2.710436
H 1.438423 3.875913 3.232088
H -0.21639 3.454056 4.014567
H -0.229797 1.267502 2.873487
H 1.977384 0.43631 2.022915
H 2.609549 2.137247 1.896042
H 2.426546 1.177695 -1.897637
H 3.496641 1.548888 -0.504763
H 3.19833 -0.719807 0.438945
H 3.582999 -0.943735 -1.302426
H 0.753644 -3.604333 0.111949
H 2.517927 -3.356435 -0.073078
H 2.55002 -1.938545 2.072094
H 0.951739 -2.682951 3.767729
H -0.045473 -3.60081 2.473411",-2322.493172241149,2.824800000000001,47.72401718924081,High G parameter
uncond_bi-min10k-3221,trans,3319,0.1234639999999999,0.265909089850789,"55
uncond_bi-min10k-3221-trans
Ir -0.004135 0.001893 0.363861
C -5.339098 1.003685 1.789143
C -4.311584 1.612772 1.157606
C -4.247407 3.112128 1.015117
C -3.175001 0.806247 0.53105
S -3.187268 1.054195 -1.322049
S -1.551373 1.574681 1.057344
C -3.192573 -0.670871 0.917595
S -1.697136 -1.653945 0.481937
C -2.092502 -2.356214 -1.2136
C -3.149266 -3.442783 -1.030332
C -0.799703 -2.880438 -1.827571
H -5.424467 -0.08446 1.916962
H -6.158528 1.605648 2.210068
H -4.061429 3.408637 -0.036986
H -5.192559 3.575262 1.353491
H -3.420639 3.538803 1.620743
H -4.487661 0.671498 -1.51231
H -0.729041 0.479274 -0.967984
H -3.25264 -0.759169 2.021106
H -4.058291 -1.206445 0.481056
H -2.489251 -1.49342 -1.788032
H -2.767817 -4.282585 -0.41569
H -4.083555 -3.066535 -0.568638
H -3.421767 -3.845755 -2.027158
H -0.096107 -2.065608 -2.08266
H -0.277807 -3.592006 -1.154987
H -1.04526 -3.420459 -2.763936
C 5.298219 -0.994765 1.912155
C 4.283618 -1.606695 1.262739
C 4.221162 -3.106784 1.127163
C 3.161018 -0.803023 0.607949
S 3.212627 -1.061812 -1.243169
S 1.526182 -1.566839 1.104703
C 3.171845 0.676382 0.985714
S 1.68695 1.658167 0.512052
C 2.119423 2.350264 -1.178818
C 3.177815 3.432618 -0.981226
C 0.841208 2.877235 -1.820102
H 5.381689 0.094023 2.035657
H 6.108272 -1.594891 2.353357
H 4.055512 -3.408562 0.073179
H 5.159158 -3.568755 1.486383
H 3.382357 -3.529682 1.718735
H 4.515119 -0.674583 -1.407883
H 0.757534 -0.488906 -0.943066
H 3.208369 0.7713 2.089693
H 4.047258 1.208404 0.564514
H 2.522456 1.482508 -1.741281
H 2.789396 4.276852 -0.377101
H 4.101943 3.054059 -0.501373
H 3.46995 3.830034 -1.974717
H 0.136579 2.064475 -2.078738
H 0.312718 3.598974 -1.163732
H 1.106532 3.405974 -2.757515",-3121.098669136127,3.2600000000000025,50.23078147381824,High G parameter
uncond_bi-min10k-797,trans,1033,0.168512,0.0456699150277966,"45
uncond_bi-min10k-797-trans
Ir 0.016563 0.100818 0.158453
C -3.171504 3.239133 2.08154
C -2.268682 2.02205 1.992848
O -2.812363 0.872952 2.573409
S -1.636501 1.794562 0.186174
C -2.872422 0.812909 -0.846169
S -1.913967 0.551833 -2.396229
C -4.135189 1.637385 -1.171582
O -5.020759 0.910374 -1.981069
C -3.226239 -0.517312 -0.17692
S -1.761053 -1.381648 0.579905
H -3.37347 3.47307 3.146896
H -4.142127 3.066464 1.571414
H -2.698338 4.12399 1.61551
H -1.284694 2.208427 2.474227
H -3.785997 0.95664 2.574821
H -0.74676 0.08389 -1.529527
H -4.682652 1.859871 -0.229951
H -3.811984 2.609573 -1.613907
H -4.587572 0.782203 -2.849486
H -3.966187 -0.391671 0.637152
H -3.654002 -1.198815 -0.934884
H -2.064157 -0.949627 1.850511
C 2.667506 -3.426628 1.808377
C 2.221296 -1.979863 1.715459
O 3.161735 -1.048486 2.137753
S 1.523808 -1.640557 -0.078355
C 2.923646 -0.833841 -1.063079
S 2.298717 -0.785971 -2.803153
C 4.17726 -1.744683 -1.077516
O 5.238417 -1.161585 -1.775001
C 3.241981 0.540484 -0.503529
S 1.700475 1.581613 -0.394125
H 2.922385 -3.665626 2.861753
H 3.556566 -3.629869 1.175826
H 1.86182 -4.113197 1.485573
H 1.282877 -1.801398 2.280328
H 4.046459 -1.462939 2.115677
H 1.833813 0.49597 -2.78759
H 4.521012 -1.880885 -0.031341
H 3.877678 -2.749911 -1.464176
H 4.964155 -1.080274 -2.7119
H 3.641412 0.432015 0.521458
H 3.970876 1.063317 -1.151287
H 2.074434 2.225242 0.761596",-3188.551964474855,0.6060999999999999,44.7875218844501,High G parameter
uncond_bi-min10k-993,cis,1257,0.150375,0.1846220469744585,"45
uncond_bi-min10k-993-cis
Ir -0.137683 0.021995 -0.098844
C -4.316455 3.226265 -0.468988
C -4.213799 2.03784 -1.085437
C -3.034138 1.098219 -1.026955
S -2.375334 0.787691 -2.752925
S -1.612746 1.828409 -0.088047
C -3.455703 -0.222644 -0.389535
S -2.010594 -1.391241 -0.291836
C -1.960852 -1.860105 1.481552
C -2.107877 -0.925835 2.443065
C -1.657121 -3.313012 1.677249
H -5.225386 3.836865 -0.577597
H -3.500993 3.633306 0.15001
H -5.054193 1.666877 -1.700084
H -3.560066 0.36981 -3.299685
H 0.181359 0.143505 -1.609012
H -4.218034 -0.753942 -0.994874
H -3.847084 -0.064888 0.63361
H -2.051673 -1.221754 3.503035
H -2.297372 0.135828 2.213453
H -1.576169 -3.553356 2.754443
H -2.442857 -3.951672 1.223504
H -0.696792 -3.588101 1.189748
C 3.669733 0.194983 3.330929
C 2.789781 0.087205 2.323239
C 3.069081 0.361088 0.86413
S 4.64756 1.206841 0.490009
S 1.638568 1.494735 0.279564
C 3.055455 -0.91257 0.010825
S 1.412153 -1.775519 0.121943
C 1.538232 -2.85269 -1.339793
C 0.695868 -2.682082 -2.374304
C 2.554305 -3.948253 -1.191191
H 3.374412 -0.058907 4.359984
H 4.707854 0.522375 3.161722
H 1.762366 -0.265569 2.534813
H 4.440827 2.250427 1.344896
H 2.177777 1.711042 -0.963602
H 3.243127 -0.686685 -1.058485
H 3.824105 -1.613856 0.391996
H -0.032678 -1.859648 -2.421129
H 0.723873 -3.391637 -3.216788
H 3.589033 -3.549326 -1.131464
H 2.379718 -4.539183 -0.268325
H 2.511028 -4.63187 -2.060583",-3040.069782057244,2.9951000000000016,57.146267706509626,High G parameter
uncond_bi-min10k-1784,trans,2090,0.075645,0.3104014434624316,"49
uncond_bi-min10k-1784-trans
Ir 1.376494 1.361211 0.261273
C -4.797345 5.151201 1.234066
N -4.201881 3.923451 0.729021
C -4.894913 2.937539 0.038666
C -4.024216 1.906577 -0.251266
C -2.734587 2.279588 0.278948
C -1.46208 1.608891 0.233457
O -0.386276 2.290281 0.444486
C -1.248262 0.17349 -0.018
C -2.23079 -0.821508 -0.127807
C -1.851272 -2.152638 -0.345557
C -0.484573 -2.457332 -0.4383
C 0.456487 -1.435179 -0.288005
N 0.095638 -0.147947 -0.0719
C -2.904105 3.550171 0.87103
H -4.011885 5.779467 1.690401
H -5.565916 4.925183 1.999786
H -5.27114 5.717114 0.407883
H -5.955851 3.064223 -0.202701
H -4.278055 1.024015 -0.845074
H -3.287946 -0.554078 -0.016575
H -2.612234 -2.941116 -0.434003
H -0.139534 -3.486421 -0.612034
H 1.539998 -1.618643 -0.330593
H -2.175095 4.172186 1.400097
C 7.558476 -2.460104 -0.536401
N 6.956567 -1.137265 -0.467886
C 7.646495 0.05365 -0.653359
C 6.774636 1.104869 -0.453436
C 5.487823 0.533254 -0.136671
C 4.214717 1.153229 0.121124
O 3.139242 0.448507 0.008409
C 4.001001 2.550439 0.534909
C 4.983795 3.490858 0.877021
C 4.604403 4.779602 1.275432
C 3.237628 5.092836 1.331307
C 2.296444 4.110102 1.012996
N 2.657057 2.861497 0.632478
C 5.65985 -0.867907 -0.167793
H 6.76301 -3.226466 -0.55171
H 8.160939 -2.555839 -1.460314
H 8.214661 -2.640072 0.339086
H 8.705867 0.048709 -0.932003
H 7.024676 2.159211 -0.60081
H 6.041221 3.202849 0.854681
H 5.365564 5.525536 1.545236
H 2.892616 6.091377 1.634899
H 1.212957 4.292729 1.059326
H 4.933573 -1.661327 0.035475",-1323.145795525982,1.6510999999999998,34.418271526340924,Low G parameter
uncond_bi-min10k-597,cis,796,0.0970159999999999,0.4868508793427892,"41
uncond_bi-min10k-597-cis
Ir 0.053269 -0.189492 -0.096557
O -1.072993 2.472293 0.026267
N -1.37389 1.137979 -0.008866
C -2.668524 0.763994 0.023889
C -2.753635 -0.671571 -0.068501
N -1.628278 -1.349846 -0.145404
C -1.96035 -2.770936 -0.255992
C -3.498939 -2.774124 -0.057381
C -3.924525 -3.325385 1.313919
F -5.245061 -3.239336 1.484379
F -3.544792 -4.615851 1.393803
F -3.309363 -2.635348 2.300462
O -3.884876 -1.366774 -0.105145
C -3.856218 1.691947 -0.040845
F -4.930544 1.143713 0.51646
F -3.566179 2.859241 0.651201
F -4.146053 2.053908 -1.298895
H -1.866354 2.984756 0.34272
H -1.658857 -3.161526 -1.250082
H -1.441899 -3.366489 0.522625
H -4.062749 -3.306722 -0.846422
O 1.605316 2.344428 0.056332
N 1.636517 1.010414 -0.025638
C 2.867871 0.485709 -0.046767
C 2.791243 -0.95136 -0.118378
N 1.59397 -1.510856 -0.156737
C 1.767017 -2.961071 -0.251264
C 3.295666 -3.126338 -0.061125
C 3.67238 -3.674636 1.326294
F 4.995498 -3.729987 1.485095
F 3.15278 -4.911883 1.453835
F 3.147224 -2.887151 2.291525
O 3.830346 -1.772609 -0.158517
C 4.134138 1.325294 0.014947
F 5.209917 0.521654 -0.010556
F 4.166366 2.053383 1.144123
F 4.196765 2.163361 -1.03453
H 0.637736 2.588732 0.069881
H 1.192905 -3.486794 0.538164
H 1.420987 -3.330676 -1.238985
H 3.792213 -3.741817 -0.834782",-2282.987471005602,1.7385,34.40235556262931,Low G parameter
uncond_bi-min10k-1014,cis,1285,0.0890989999999999,0.3848555209208031,"45
uncond_bi-min10k-1014-cis
Ir 0.008304 0.110801 -0.019436
C -2.661584 3.511333 0.815983
C -1.501843 2.754132 0.633116
N -1.548394 1.457857 0.249666
C -2.817225 0.902636 0.145549
C -2.788925 -0.514861 -0.06827
N -1.544668 -1.103868 -0.067209
N -1.610249 -2.442514 -0.244047
C -2.91861 -2.698679 -0.353924
C -3.757421 -1.52876 -0.250603
C -5.149693 -1.656017 -0.34347
C -5.677943 -2.948921 -0.540559
C -4.837795 -4.061153 -0.638903
N -3.486592 -3.922716 -0.545248
N -3.96704 1.571657 0.272296
C -3.891151 2.872833 0.583162
H -2.602172 4.564565 1.121834
H -0.504571 3.183877 0.80155
H -5.79971 -0.77337 -0.262234
H -6.761872 -3.10646 -0.620055
H -5.213926 -5.081136 -0.792698
H -2.869536 -4.738891 -0.618302
H -4.844718 3.421575 0.665921
C 2.881567 3.349009 -0.826596
C 1.67752 2.662545 -0.651123
N 1.644729 1.362865 -0.277886
C 2.876892 0.730588 -0.176486
C 2.762137 -0.684087 0.026388
N 1.484689 -1.1968 0.020316
N 1.469227 -2.538263 0.187258
C 2.759697 -2.873787 0.295483
C 3.667635 -1.755857 0.20118
C 5.049653 -1.967225 0.293398
C 5.499045 -3.290984 0.480975
C 4.593322 -4.351257 0.570846
N 3.25295 -4.131184 0.477816
N 4.065659 1.32921 -0.29632
C 4.069582 2.63495 -0.59706
H 2.887141 4.406272 -1.124156
H 0.70798 3.152492 -0.816937
H 5.751414 -1.124512 0.219081
H 6.571444 -3.514145 0.559648
H 4.907334 -5.393138 0.717085
H 2.587989 -4.909393 0.544515
H 5.054845 3.125442 -0.674117",-1421.331881376244,1.3664999999999998,34.33869170778291,Low G parameter
